wave,domain,task,participant_id,item_local_id,item_text_hash,dimension,score_raw,score_quality_aligned
二次专家复核,生物,Task C,HR_F3D84695FC3784D9,B06,7d7bd627e3f4e8c4,事实准确性,4.0,4.0
二次专家复核,物理,Task B,HR_130CA718F7CD39EE,P05,c5fea29f75bd3a09,事实准确性,4.0,4.0
首轮专家复核,物理,Task C,HR_928CC27A748A1794,Q38,2fb9429b39d30e3e,事实准确性,5.0,5.0
首轮专家复核,物理,Task A,HR_928CC27A748A1794,Q12,1d98092a2b133c53,概念完整性,4.0,4.0
首轮专家复核,化学,Task B,HR_041E044634F6C9E1,Q22,a56430daa2275999,任务符合度,4.0,4.0
二次专家复核,地理,Task A,HR_E0A21B1AAF06A5AD,G04,a6cac3885da5e7a9,概念完整性,2.0,2.0
二次专家复核,化学,Task C,HR_520A0086E9EC0467,C03,d39e35505563bba8,误解处理质量,4.0,4.0
二次专家复核,生物,Task C,HR_828BE1335679826A,B03,9df3800f06735a98,语言清晰度,4.0,4.0
首轮专家复核,生物,Task B,HR_BECB4B9362C32EBF,Q24,faa08d2901396e60,语言清晰度,5.0,5.0
首轮专家复核,地理,Task C,HR_A764352C458492F0,Q39,890761cb5ae1623f,语言清晰度,5.0,5.0
二次专家复核,化学,Task A,HR_520A0086E9EC0467,C01,24573e91411cfd5c,误解处理质量,4.0,4.0
二次专家复核,化学,Task A,HR_053A302B854396BA,C01,24573e91411cfd5c,语言清晰度,5.0,5.0
二次专家复核,物理,Task C,HR_F923F179F34B1C7B,P03,62be08b587b9aa7f,任务符合度,5.0,5.0
首轮专家复核,化学,Task B,HR_041E044634F6C9E1,Q26,8552b6945648d0e4,语言清晰度,4.0,4.0
首轮专家复核,物理,Task C,HR_02141DCD6E7B4D9E,Q38,2fb9429b39d30e3e,事实准确性,5.0,5.0
二次专家复核,生物,Task C,HR_E9B481C3FBD1E96D,B03,9df3800f06735a98,语言清晰度,2.0,2.0
二次专家复核,生物,Task C,HR_E9B481C3FBD1E96D,B06,7d7bd627e3f4e8c4,误导风险,4.0,2.0
二次专家复核,生物,Task A,HR_741A9644AB0DAEC9,B01,7543f1509f98fbda,任务符合度,5.0,5.0
二次专家复核,物理,Task B,HR_E16D80C9A2A827A1,P05,c5fea29f75bd3a09,任务符合度,5.0,5.0
二次专家复核,化学,Task B,HR_9CF98BA4B41DB63D,C02,af557e1581ed2d03,概念完整性,4.0,4.0
首轮专家复核,物理,Task A,HR_02141DCD6E7B4D9E,Q18,20298cfa0e528885,误导风险,1.0,5.0
二次专家复核,地理,Task B,HR_2AE5E3D4873378B4,G05,6e1e89984f9f102e,概念完整性,4.0,4.0
首轮专家复核,物理,Task C,HR_02141DCD6E7B4D9E,Q37,7048c048d8838c2a,误解处理质量,2.0,2.0
二次专家复核,物理,Task B,HR_C81ABC3E5C858CCA,P05,c5fea29f75bd3a09,概念完整性,3.0,3.0
二次专家复核,地理,Task B,HR_1CBCB2CF5B9CB378,G05,6e1e89984f9f102e,任务符合度,4.0,4.0
二次专家复核,大气科学,Task C,HR_09B0AC9A8581951A,A06,8f5f521203b4de99,语言清晰度,5.0,5.0
二次专家复核,物理,Task A,HR_0BC00D80C55A7DE9,P04,8620e3a0ad7609a8,误解处理质量,4.0,4.0
首轮专家复核,物理,Task A,HR_02141DCD6E7B4D9E,Q16,d9d1f1c0b4a81515,概念完整性,5.0,5.0
首轮专家复核,化学,Task B,HR_041E044634F6C9E1,Q23,4cb45f752ec54a23,事实准确性,5.0,5.0
首轮专家复核,物理,Task B,HR_02141DCD6E7B4D9E,Q26,f3810479751c5b39,语言清晰度,4.0,4.0
二次专家复核,物理,Task B,HR_4232FBD75B1103EF,P05,c5fea29f75bd3a09,事实准确性,2.0,2.0
首轮专家复核,物理,Task A,HR_02141DCD6E7B4D9E,Q14,f4ce354edd870703,语言清晰度,3.0,3.0
首轮专家复核,物理,Task C,HR_02141DCD6E7B4D9E,Q34,7293a2177ae7127f,语言清晰度,5.0,5.0
二次专家复核,大气科学,Task C,HR_8F83700D26CC68E5,A06,8f5f521203b4de99,概念完整性,3.0,3.0
首轮专家复核,化学,Task C,HR_041E044634F6C9E1,Q34,faa446098c9bb43e,概念完整性,4.0,4.0
首轮专家复核,生物,Task B,HR_BECB4B9362C32EBF,Q31,f398a2e96cb33851,概念完整性,2.0,2.0
首轮专家复核,化学,Task B,HR_041E044634F6C9E1,Q23,4cb45f752ec54a23,误解处理质量,4.0,4.0
二次专家复核,物理,Task B,HR_B144CD2AC118086A,P02,1cb01a4146939d4c,误解处理质量,4.0,4.0
二次专家复核,物理,Task A,HR_78DB17AF389C01CE,P01,254b15015ba54f2f,语言清晰度,3.0,3.0
二次专家复核,物理,Task B,HR_5F9B9E211EA076DF,P05,c5fea29f75bd3a09,概念完整性,4.0,4.0
二次专家复核,物理,Task A,HR_0266FC44A24670AB,P04,8620e3a0ad7609a8,概念完整性,3.0,3.0
首轮专家复核,物理,Task B,HR_928CC27A748A1794,Q21,ad8b35f20cb10412,事实准确性,5.0,5.0
二次专家复核,地理,Task C,HR_1CBCB2CF5B9CB378,G06,9c55f3213fe7f5fc,误导风险,1.0,5.0
首轮专家复核,生物,Task A,HR_BECB4B9362C32EBF,Q16,e58fc49fe06aa386,误解处理质量,3.0,3.0
二次专家复核,物理,Task A,HR_0DEF199CF606647F,P04,8620e3a0ad7609a8,概念完整性,4.0,4.0
二次专家复核,化学,Task B,HR_E5C7FF5DA802C143,C05,70ef57a52e80b477,误解处理质量,3.0,3.0
二次专家复核,大气科学,Task B,HR_1400B058CF118592,A02,baedf215b4625439,任务符合度,4.0,4.0
首轮专家复核,地理,Task B,HR_3F4E529E25BA8081,Q21,43cad4cc795bca81,事实准确性,5.0,5.0
首轮专家复核,地理,Task B,HR_3F4E529E25BA8081,Q25,cc0f519cc1971a9a,语言清晰度,5.0,5.0
首轮专家复核,地理,Task A,HR_A764352C458492F0,Q18,7a6222b3d3e49d93,误导风险,2.0,4.0
二次专家复核,地理,Task B,HR_37118DFEC99D21C3,G02,ebb0a5a47da7657b,误解处理质量,5.0,5.0
二次专家复核,化学,Task B,HR_01FA5755D0707AE6,C05,70ef57a52e80b477,事实准确性,4.0,4.0
二次专家复核,生物,Task A,HR_DBDCEDCBCCA0B9F0,B04,73a2f603349a8c5e,任务符合度,5.0,5.0
二次专家复核,物理,Task B,HR_B0F2BC85E5725830,P05,c5fea29f75bd3a09,误解处理质量,5.0,5.0
二次专家复核,大气科学,Task A,HR_8449F0D6C19D402E,A04,da4ef414c9aaf526,事实准确性,2.0,2.0
二次专家复核,生物,Task B,HR_741A9644AB0DAEC9,B02,fa6ec6de1ee1435a,误导风险,1.0,5.0
二次专家复核,地理,Task A,HR_2CACB0B25BE55AA7,G01,b3626a547426ca50,事实准确性,5.0,5.0
首轮专家复核,化学,Task A,HR_041E044634F6C9E1,Q11,21ecdc0b010ca23e,事实准确性,5.0,5.0
二次专家复核,化学,Task B,HR_56CDFEC2E2AA71F9,C02,af557e1581ed2d03,误导风险,3.0,3.0
二次专家复核,物理,Task C,HR_78DB17AF389C01CE,P06,b4657033d66e96c8,任务符合度,3.0,3.0
二次专家复核,大气科学,Task A,HR_66DD77AA225084CB,A04,da4ef414c9aaf526,误解处理质量,4.0,4.0
二次专家复核,地理,Task C,HR_37118DFEC99D21C3,G06,9c55f3213fe7f5fc,误解处理质量,5.0,5.0
二次专家复核,化学,Task A,HR_805E6792721083AD,C01,24573e91411cfd5c,事实准确性,4.0,4.0
二次专家复核,化学,Task B,HR_34C0D10351246024,C02,af557e1581ed2d03,误导风险,2.0,4.0
二次专家复核,物理,Task C,HR_F923F179F34B1C7B,P06,b4657033d66e96c8,误解处理质量,4.0,4.0
二次专家复核,大气科学,Task A,HR_1400B058CF118592,A01,7975f3179dd8732f,概念完整性,4.0,4.0
二次专家复核,大气科学,Task C,HR_515DBF81A09F14FA,A06,8f5f521203b4de99,概念完整性,1.0,1.0
二次专家复核,生物,Task B,HR_E9B481C3FBD1E96D,B02,fa6ec6de1ee1435a,语言清晰度,2.0,2.0
二次专家复核,生物,Task A,HR_D6D13463ED1F967F,B01,7543f1509f98fbda,语言清晰度,3.0,3.0
首轮专家复核,地理,Task C,HR_3F4E529E25BA8081,Q37,3bf146737b43b9ee,误导风险,1.0,5.0
二次专家复核,生物,Task B,HR_E9B481C3FBD1E96D,B02,fa6ec6de1ee1435a,事实准确性,5.0,5.0
首轮专家复核,物理,Task C,HR_02141DCD6E7B4D9E,Q34,7293a2177ae7127f,误解处理质量,5.0,5.0
二次专家复核,大气科学,Task C,HR_C3F141CA7E23D006,A06,8f5f521203b4de99,语言清晰度,5.0,5.0
二次专家复核,生物,Task A,HR_0A444D3A5B290234,B01,7543f1509f98fbda,误解处理质量,4.0,4.0
二次专家复核,物理,Task A,HR_5F9B9E211EA076DF,P04,8620e3a0ad7609a8,语言清晰度,5.0,5.0
二次专家复核,生物,Task A,HR_741A9644AB0DAEC9,B04,73a2f603349a8c5e,任务符合度,5.0,5.0
二次专家复核,化学,Task B,HR_805E6792721083AD,C02,af557e1581ed2d03,事实准确性,3.0,3.0
二次专家复核,化学,Task C,HR_9CF98BA4B41DB63D,C03,d39e35505563bba8,语言清晰度,5.0,5.0
二次专家复核,物理,Task B,HR_130CA718F7CD39EE,P02,1cb01a4146939d4c,任务符合度,3.0,3.0
二次专家复核,物理,Task A,HR_B0F2BC85E5725830,P01,254b15015ba54f2f,误导风险,2.0,4.0
二次专家复核,物理,Task B,HR_0DEF199CF606647F,P05,c5fea29f75bd3a09,误导风险,2.0,4.0
首轮专家复核,化学,Task C,HR_041E044634F6C9E1,Q35,e493a06423f76897,语言清晰度,4.0,4.0
二次专家复核,物理,Task A,HR_78DB17AF389C01CE,P01,254b15015ba54f2f,事实准确性,3.0,3.0
二次专家复核,化学,Task A,HR_34C0D10351246024,C01,24573e91411cfd5c,事实准确性,5.0,5.0
首轮专家复核,地理,Task C,HR_A764352C458492F0,Q43,8dfd757311b420dc,误导风险,1.0,5.0
首轮专家复核,物理,Task C,HR_928CC27A748A1794,Q38,2fb9429b39d30e3e,误导风险,1.0,5.0
首轮专家复核,地理,Task C,HR_3F4E529E25BA8081,Q39,890761cb5ae1623f,误解处理质量,5.0,5.0
首轮专家复核,化学,Task C,HR_041E044634F6C9E1,Q35,e493a06423f76897,事实准确性,5.0,5.0
二次专家复核,大气科学,Task C,HR_1400B058CF118592,A03,08989cd66eae1f3b,语言清晰度,5.0,5.0
二次专家复核,物理,Task B,HR_78DB17AF389C01CE,P02,1cb01a4146939d4c,事实准确性,3.0,3.0
二次专家复核,大气科学,Task B,HR_38310FAD68B7841A,A02,baedf215b4625439,事实准确性,5.0,5.0
二次专家复核,物理,Task C,HR_F923F179F34B1C7B,P06,b4657033d66e96c8,事实准确性,5.0,5.0
二次专家复核,物理,Task C,HR_B0F2BC85E5725830,P06,b4657033d66e96c8,误解处理质量,3.0,3.0
首轮专家复核,地理,Task C,HR_3F4E529E25BA8081,Q38,33186b205f8bdf66,任务符合度,5.0,5.0
二次专家复核,地理,Task A,HR_2CACB0B25BE55AA7,G04,a6cac3885da5e7a9,概念完整性,4.0,4.0
首轮专家复核,生物,Task A,HR_BECB4B9362C32EBF,Q14,59ae82dd8e678e70,任务符合度,5.0,5.0
二次专家复核,大气科学,Task B,HR_66DD77AA225084CB,A05,10d80a23a0b8f77e,概念完整性,3.0,3.0
二次专家复核,地理,Task C,HR_8C118A0AF09A248C,G06,9c55f3213fe7f5fc,事实准确性,5.0,5.0
二次专家复核,大气科学,Task C,HR_38310FAD68B7841A,A03,08989cd66eae1f3b,任务符合度,5.0,5.0
二次专家复核,化学,Task B,HR_9CF98BA4B41DB63D,C02,af557e1581ed2d03,误解处理质量,4.0,4.0
首轮专家复核,化学,Task C,HR_041E044634F6C9E1,Q42,155ceb83b8a5e18e,事实准确性,5.0,5.0
二次专家复核,生物,Task A,HR_8A9FF2FBF1908FAE,B04,73a2f603349a8c5e,任务符合度,5.0,5.0
二次专家复核,化学,Task A,HR_9CF98BA4B41DB63D,C04,6c468bcaab749880,任务符合度,5.0,5.0
二次专家复核,大气科学,Task B,HR_411D737AD34D2847,A02,baedf215b4625439,事实准确性,5.0,5.0
二次专家复核,大气科学,Task A,HR_EB28735B4F9B0C20,A01,7975f3179dd8732f,事实准确性,5.0,5.0
二次专家复核,物理,Task A,HR_F82FBEC24357C9C4,P01,254b15015ba54f2f,事实准确性,2.0,2.0
二次专家复核,地理,Task C,HR_2AE5E3D4873378B4,G03,732ac33a5cec9603,任务符合度,4.0,4.0
首轮专家复核,地理,Task A,HR_3F4E529E25BA8081,Q9,bc34e46bd7986678,任务符合度,5.0,5.0
首轮专家复核,物理,Task A,HR_02141DCD6E7B4D9E,Q14,f4ce354edd870703,概念完整性,4.0,4.0
二次专家复核,生物,Task C,HR_ED0AA05C41D2BD02,B03,9df3800f06735a98,误导风险,1.0,5.0
首轮专家复核,地理,Task A,HR_A764352C458492F0,Q12,f1f8aecaaa87b451,事实准确性,4.0,4.0
二次专家复核,化学,Task A,HR_2E23273DA71667D6,C04,6c468bcaab749880,误解处理质量,4.0,4.0
首轮专家复核,化学,Task C,HR_041E044634F6C9E1,Q33,076a6f0a26d0a64a,事实准确性,4.0,4.0
首轮专家复核,地理,Task B,HR_A764352C458492F0,Q29,82f54aa0392fe9d8,误解处理质量,5.0,5.0
二次专家复核,生物,Task A,HR_0A444D3A5B290234,B04,73a2f603349a8c5e,语言清晰度,5.0,5.0
二次专家复核,化学,Task C,HR_9A94B820E4493456,C03,d39e35505563bba8,误导风险,1.0,5.0
二次专家复核,化学,Task B,HR_9CF98BA4B41DB63D,C05,70ef57a52e80b477,误导风险,1.0,5.0
二次专家复核,化学,Task C,HR_0AEC51733B48CE81,C06,1cf1d65c59a9dc1e,语言清晰度,5.0,5.0
二次专家复核,地理,Task B,HR_85D8914811C4A620,G05,6e1e89984f9f102e,误导风险,3.0,3.0
首轮专家复核,地理,Task A,HR_3F4E529E25BA8081,Q13,8ed08cca4396eeea,事实准确性,5.0,5.0
二次专家复核,化学,Task B,HR_AF9609ABC1167E6C,C02,af557e1581ed2d03,事实准确性,5.0,5.0
二次专家复核,大气科学,Task A,HR_66DD77AA225084CB,A04,da4ef414c9aaf526,语言清晰度,5.0,5.0
二次专家复核,生物,Task B,HR_D6D13463ED1F967F,B02,fa6ec6de1ee1435a,误解处理质量,5.0,5.0
首轮专家复核,生物,Task A,HR_BECB4B9362C32EBF,Q7,8f7f338af4735d94,事实准确性,2.0,2.0
二次专家复核,物理,Task B,HR_2B5F4717CBE8F00D,P05,c5fea29f75bd3a09,事实准确性,4.0,4.0
二次专家复核,生物,Task B,HR_E9B481C3FBD1E96D,B05,dfea3893eacd240f,任务符合度,1.0,1.0
首轮专家复核,地理,Task B,HR_A764352C458492F0,Q24,11f23069470369f4,概念完整性,5.0,5.0
二次专家复核,化学,Task C,HR_AF9609ABC1167E6C,C06,1cf1d65c59a9dc1e,语言清晰度,4.0,4.0
二次专家复核,化学,Task A,HR_352D16E8D0E67D63,C01,24573e91411cfd5c,语言清晰度,4.0,4.0
二次专家复核,大气科学,Task C,HR_09B0AC9A8581951A,A03,08989cd66eae1f3b,误解处理质量,4.0,4.0
首轮专家复核,化学,Task C,HR_041E044634F6C9E1,Q42,155ceb83b8a5e18e,误解处理质量,4.0,4.0
二次专家复核,化学,Task C,HR_B911379D4F503DB9,C06,1cf1d65c59a9dc1e,任务符合度,5.0,5.0
二次专家复核,物理,Task A,HR_7FE24CE58B2F75A4,P04,8620e3a0ad7609a8,概念完整性,4.0,4.0
首轮专家复核,生物,Task B,HR_BECB4B9362C32EBF,Q20,4e5ae2e721541138,语言清晰度,5.0,5.0
二次专家复核,地理,Task B,HR_8C118A0AF09A248C,G02,ebb0a5a47da7657b,事实准确性,5.0,5.0
二次专家复核,地理,Task A,HR_5808A7BBCC9B4BAB,G01,b3626a547426ca50,任务符合度,5.0,5.0
首轮专家复核,物理,Task A,HR_02141DCD6E7B4D9E,Q7,0aa25ee2c67b459f,概念完整性,5.0,5.0
首轮专家复核,地理,Task C,HR_A764352C458492F0,Q33,98cd337f0354e650,误解处理质量,5.0,5.0
二次专家复核,地理,Task B,HR_915A84013999F677,G02,ebb0a5a47da7657b,事实准确性,5.0,5.0
二次专家复核,物理,Task B,HR_F923F179F34B1C7B,P02,1cb01a4146939d4c,概念完整性,4.0,4.0
首轮专家复核,生物,Task A,HR_BECB4B9362C32EBF,Q16,e58fc49fe06aa386,概念完整性,3.0,3.0
二次专家复核,化学,Task B,HR_E5C7FF5DA802C143,C05,70ef57a52e80b477,概念完整性,2.0,2.0
二次专家复核,地理,Task B,HR_0D3E6B5AE28E8C8F,G02,ebb0a5a47da7657b,概念完整性,2.0,2.0
二次专家复核,地理,Task C,HR_47CA84C8BE58FCF9,G03,732ac33a5cec9603,任务符合度,3.0,3.0
首轮专家复核,化学,Task C,HR_041E044634F6C9E1,Q39,2ef83efb4a241f42,事实准确性,4.0,4.0
首轮专家复核,物理,Task C,HR_928CC27A748A1794,Q41,1cfcd54fe57e3199,误导风险,4.0,2.0
二次专家复核,大气科学,Task A,HR_515DBF81A09F14FA,A04,da4ef414c9aaf526,语言清晰度,2.0,2.0
二次专家复核,生物,Task C,HR_741A9644AB0DAEC9,B03,9df3800f06735a98,概念完整性,3.0,3.0
二次专家复核,地理,Task C,HR_915A84013999F677,G03,732ac33a5cec9603,语言清晰度,4.0,4.0
二次专家复核,物理,Task B,HR_B144CD2AC118086A,P02,1cb01a4146939d4c,任务符合度,3.0,3.0
首轮专家复核,地理,Task C,HR_3F4E529E25BA8081,Q34,bab14269c8457ed5,任务符合度,5.0,5.0
二次专家复核,生物,Task B,HR_C2074DD90BB9485C,B02,fa6ec6de1ee1435a,概念完整性,2.0,2.0
二次专家复核,化学,Task C,HR_C6D3149575AF3DE0,C03,d39e35505563bba8,概念完整性,5.0,5.0
首轮专家复核,物理,Task B,HR_928CC27A748A1794,Q22,ad662801b4420244,误导风险,1.0,5.0
二次专家复核,化学,Task C,HR_805E6792721083AD,C06,1cf1d65c59a9dc1e,事实准确性,4.0,4.0
二次专家复核,物理,Task B,HR_5F9B9E211EA076DF,P02,1cb01a4146939d4c,任务符合度,4.0,4.0
首轮专家复核,地理,Task C,HR_3F4E529E25BA8081,Q43,8dfd757311b420dc,误解处理质量,5.0,5.0
二次专家复核,地理,Task A,HR_47CA84C8BE58FCF9,G04,a6cac3885da5e7a9,误导风险,3.0,3.0
二次专家复核,化学,Task C,HR_01FA5755D0707AE6,C03,d39e35505563bba8,任务符合度,2.0,2.0
首轮专家复核,物理,Task A,HR_928CC27A748A1794,Q14,f4ce354edd870703,误解处理质量,3.0,3.0
首轮专家复核,化学,Task C,HR_041E044634F6C9E1,Q39,2ef83efb4a241f42,语言清晰度,5.0,5.0
二次专家复核,化学,Task A,HR_494A70834F25B0B7,C01,24573e91411cfd5c,误导风险,4.0,2.0
首轮专家复核,化学,Task C,HR_041E044634F6C9E1,Q35,e493a06423f76897,误解处理质量,5.0,5.0
二次专家复核,大气科学,Task B,HR_C3F141CA7E23D006,A05,10d80a23a0b8f77e,语言清晰度,5.0,5.0
二次专家复核,物理,Task B,HR_0266FC44A24670AB,P02,1cb01a4146939d4c,任务符合度,4.0,4.0
二次专家复核,化学,Task A,HR_352D16E8D0E67D63,C04,6c468bcaab749880,误导风险,3.0,3.0
首轮专家复核,物理,Task C,HR_928CC27A748A1794,Q33,d93cec8596b09c24,误解处理质量,4.0,4.0
首轮专家复核,物理,Task A,HR_02141DCD6E7B4D9E,Q13,b33b5498bccabc9e,概念完整性,5.0,5.0
二次专家复核,地理,Task C,HR_E0A21B1AAF06A5AD,G03,732ac33a5cec9603,误导风险,4.0,2.0
二次专家复核,生物,Task B,HR_C2074DD90BB9485C,B02,fa6ec6de1ee1435a,语言清晰度,4.0,4.0
首轮专家复核,地理,Task A,HR_A764352C458492F0,Q18,7a6222b3d3e49d93,概念完整性,5.0,5.0
首轮专家复核,地理,Task A,HR_3F4E529E25BA8081,Q11,d946f1c605c773ad,任务符合度,5.0,5.0
二次专家复核,大气科学,Task B,HR_515DBF81A09F14FA,A05,10d80a23a0b8f77e,任务符合度,4.0,4.0
二次专家复核,大气科学,Task C,HR_8F83700D26CC68E5,A03,08989cd66eae1f3b,语言清晰度,5.0,5.0
二次专家复核,生物,Task B,HR_D6D13463ED1F967F,B05,dfea3893eacd240f,误解处理质量,5.0,5.0
二次专家复核,大气科学,Task C,HR_09B0AC9A8581951A,A03,08989cd66eae1f3b,任务符合度,5.0,5.0
二次专家复核,地理,Task A,HR_915A84013999F677,G04,a6cac3885da5e7a9,任务符合度,5.0,5.0
首轮专家复核,生物,Task B,HR_BECB4B9362C32EBF,Q26,e255654dbbd56d8d,概念完整性,3.0,3.0
首轮专家复核,地理,Task C,HR_A764352C458492F0,Q44,9c2a4da741399a54,任务符合度,5.0,5.0
首轮专家复核,地理,Task C,HR_A764352C458492F0,Q40,dd0d2580e9eeef97,概念完整性,5.0,5.0
二次专家复核,化学,Task B,HR_E5C7FF5DA802C143,C02,af557e1581ed2d03,任务符合度,5.0,5.0
首轮专家复核,生物,Task C,HR_BECB4B9362C32EBF,Q38,2899b976afbca3cc,事实准确性,5.0,5.0
二次专家复核,化学,Task C,HR_C6D3149575AF3DE0,C06,1cf1d65c59a9dc1e,语言清晰度,5.0,5.0
二次专家复核,生物,Task B,HR_D6D13463ED1F967F,B05,dfea3893eacd240f,任务符合度,5.0,5.0
二次专家复核,生物,Task C,HR_E26486DB4D0AF675,B06,7d7bd627e3f4e8c4,事实准确性,5.0,5.0
首轮专家复核,生物,Task A,HR_BECB4B9362C32EBF,Q18,74872b89458b23df,任务符合度,5.0,5.0
二次专家复核,物理,Task A,HR_E16D80C9A2A827A1,P01,254b15015ba54f2f,事实准确性,5.0,5.0
二次专家复核,大气科学,Task B,HR_A999C5E1BDE54E1C,A05,10d80a23a0b8f77e,误解处理质量,4.0,4.0
二次专家复核,大气科学,Task C,HR_66DD77AA225084CB,A03,08989cd66eae1f3b,误解处理质量,3.0,3.0
首轮专家复核,物理,Task B,HR_928CC27A748A1794,Q23,b05dbe27c43bf346,事实准确性,5.0,5.0
首轮专家复核,生物,Task C,HR_BECB4B9362C32EBF,Q33,b2f4d5bf55b87280,任务符合度,4.0,4.0
二次专家复核,物理,Task A,HR_B0F2BC85E5725830,P01,254b15015ba54f2f,事实准确性,4.0,4.0
首轮专家复核,物理,Task C,HR_928CC27A748A1794,Q33,d93cec8596b09c24,概念完整性,5.0,5.0
首轮专家复核,化学,Task B,HR_041E044634F6C9E1,Q29,dfa155c7f49d2e9b,概念完整性,4.0,4.0
二次专家复核,化学,Task B,HR_029C237FFD4CD0CF,C02,af557e1581ed2d03,误解处理质量,4.0,4.0
二次专家复核,大气科学,Task B,HR_515DBF81A09F14FA,A02,baedf215b4625439,语言清晰度,5.0,5.0
首轮专家复核,化学,Task A,HR_041E044634F6C9E1,Q9,af5a61e34bebf158,误解处理质量,4.0,4.0
首轮专家复核,物理,Task A,HR_928CC27A748A1794,Q7,0aa25ee2c67b459f,误解处理质量,4.0,4.0
首轮专家复核,物理,Task C,HR_928CC27A748A1794,Q44,f45174540db7d00b,任务符合度,5.0,5.0
首轮专家复核,地理,Task A,HR_3F4E529E25BA8081,Q15,8f4a2a7e690f4202,误解处理质量,5.0,5.0
二次专家复核,地理,Task C,HR_5808A7BBCC9B4BAB,G06,9c55f3213fe7f5fc,误解处理质量,4.0,4.0
二次专家复核,化学,Task A,HR_BCF78C101D6FC95A,C04,6c468bcaab749880,语言清晰度,1.0,1.0
二次专家复核,化学,Task C,HR_805E6792721083AD,C03,d39e35505563bba8,误解处理质量,3.0,3.0
首轮专家复核,物理,Task A,HR_928CC27A748A1794,Q12,1d98092a2b133c53,语言清晰度,4.0,4.0
二次专家复核,大气科学,Task A,HR_411D737AD34D2847,A04,da4ef414c9aaf526,语言清晰度,5.0,5.0
首轮专家复核,物理,Task C,HR_02141DCD6E7B4D9E,Q39,1e18107ba67cbefb,任务符合度,1.0,1.0
二次专家复核,地理,Task C,HR_47CA84C8BE58FCF9,G03,732ac33a5cec9603,事实准确性,3.0,3.0
二次专家复核,化学,Task A,HR_BCF78C101D6FC95A,C01,24573e91411cfd5c,误导风险,5.0,1.0
首轮专家复核,物理,Task A,HR_928CC27A748A1794,Q16,d9d1f1c0b4a81515,语言清晰度,3.0,3.0
二次专家复核,物理,Task A,HR_E16D80C9A2A827A1,P04,8620e3a0ad7609a8,概念完整性,3.0,3.0
二次专家复核,化学,Task A,HR_34C0D10351246024,C04,6c468bcaab749880,误导风险,1.0,5.0
二次专家复核,大气科学,Task C,HR_8F83700D26CC68E5,A06,8f5f521203b4de99,任务符合度,5.0,5.0
首轮专家复核,化学,Task A,HR_041E044634F6C9E1,Q7,38ec855f69f8d0ef,任务符合度,3.0,3.0
二次专家复核,生物,Task B,HR_DBDCEDCBCCA0B9F0,B05,dfea3893eacd240f,事实准确性,5.0,5.0
二次专家复核,化学,Task B,HR_B911379D4F503DB9,C05,70ef57a52e80b477,事实准确性,5.0,5.0
二次专家复核,化学,Task A,HR_8D4F95B964291AF8,C01,24573e91411cfd5c,事实准确性,5.0,5.0
二次专家复核,物理,Task A,HR_AEE7A19C908C42E7,P04,8620e3a0ad7609a8,概念完整性,4.0,4.0
首轮专家复核,物理,Task A,HR_928CC27A748A1794,Q8,0aa25ee2c67b459f,概念完整性,4.0,4.0
首轮专家复核,地理,Task B,HR_A764352C458492F0,Q24,11f23069470369f4,事实准确性,5.0,5.0
二次专家复核,化学,Task A,HR_01FA5755D0707AE6,C01,24573e91411cfd5c,语言清晰度,5.0,5.0
二次专家复核,大气科学,Task B,HR_66DD77AA225084CB,A02,baedf215b4625439,语言清晰度,4.0,4.0
首轮专家复核,地理,Task B,HR_3F4E529E25BA8081,Q27,f7971823487864ab,概念完整性,5.0,5.0
二次专家复核,物理,Task A,HR_B144CD2AC118086A,P04,8620e3a0ad7609a8,误解处理质量,3.0,3.0
首轮专家复核,化学,Task B,HR_041E044634F6C9E1,Q21,04fa59d854256f96,概念完整性,4.0,4.0
二次专家复核,地理,Task C,HR_C4E3B04784E16382,G06,9c55f3213fe7f5fc,语言清晰度,5.0,5.0
二次专家复核,地理,Task B,HR_C4E3B04784E16382,G05,6e1e89984f9f102e,误导风险,2.0,4.0
二次专家复核,化学,Task B,HR_805E6792721083AD,C05,70ef57a52e80b477,语言清晰度,2.0,2.0
二次专家复核,化学,Task B,HR_494A70834F25B0B7,C05,70ef57a52e80b477,概念完整性,5.0,5.0
二次专家复核,生物,Task B,HR_4EAFA1A80086494B,B02,fa6ec6de1ee1435a,任务符合度,3.0,3.0
二次专家复核,物理,Task A,HR_AEE7A19C908C42E7,P04,8620e3a0ad7609a8,任务符合度,5.0,5.0
二次专家复核,物理,Task C,HR_C81ABC3E5C858CCA,P06,b4657033d66e96c8,误解处理质量,4.0,4.0
首轮专家复核,物理,Task A,HR_02141DCD6E7B4D9E,Q8,0aa25ee2c67b459f,事实准确性,5.0,5.0
首轮专家复核,物理,Task C,HR_928CC27A748A1794,Q34,7293a2177ae7127f,事实准确性,5.0,5.0
首轮专家复核,地理,Task A,HR_A764352C458492F0,Q15,8f4a2a7e690f4202,语言清晰度,3.0,3.0
首轮专家复核,地理,Task B,HR_A764352C458492F0,Q21,43cad4cc795bca81,事实准确性,4.0,4.0
首轮专家复核,化学,Task A,HR_041E044634F6C9E1,Q11,21ecdc0b010ca23e,误导风险,2.0,4.0
首轮专家复核,物理,Task A,HR_928CC27A748A1794,Q12,1d98092a2b133c53,任务符合度,5.0,5.0
