stimulus_signature_sha256,dimension,api_score,api_score_raw,n_api_ratings,n_source_uids,n_judges,min_uid_judge_coverage,max_uid_judge_coverage,source_uids,generators,aggregation,risk_direction
beb972f556254c5c6c99c8c17107806d0107d3d0ecf3318b12be6a576344c5e2,risk,3.3333333333333335,2.6666666666666665,9,1,9,9,9,GLM_C_C14,Zhipu GLM,mean,aligned_high_is_good
beb972f556254c5c6c99c8c17107806d0107d3d0ecf3318b12be6a576344c5e2,tf,4.222222222222222,4.222222222222222,9,1,9,9,9,GLM_C_C14,Zhipu GLM,mean,aligned_high_is_good
beba1504c3397808edbbb374d2f7637f898220fd10db6f10c070c923b086e094,cc,2.5555555555555554,2.5555555555555554,9,1,9,9,9,GPT_A_C09,OpenAI GPT,mean,aligned_high_is_good
beba1504c3397808edbbb374d2f7637f898220fd10db6f10c070c923b086e094,fa,4.222222222222222,4.222222222222222,9,1,9,9,9,GPT_A_C09,OpenAI GPT,mean,aligned_high_is_good
beba1504c3397808edbbb374d2f7637f898220fd10db6f10c070c923b086e094,lc,4.777777777777778,4.777777777777778,9,1,9,9,9,GPT_A_C09,OpenAI GPT,mean,aligned_high_is_good
beba1504c3397808edbbb374d2f7637f898220fd10db6f10c070c923b086e094,mq,4.222222222222222,4.222222222222222,9,1,9,9,9,GPT_A_C09,OpenAI GPT,mean,aligned_high_is_good
beba1504c3397808edbbb374d2f7637f898220fd10db6f10c070c923b086e094,risk,4.222222222222222,1.7777777777777777,9,1,9,9,9,GPT_A_C09,OpenAI GPT,mean,aligned_high_is_good
beba1504c3397808edbbb374d2f7637f898220fd10db6f10c070c923b086e094,tf,4.0,4.0,9,1,9,9,9,GPT_A_C09,OpenAI GPT,mean,aligned_high_is_good
bee0b7c884e1bd576f458663908fb97585f5e30ec3b0d0c5273e7dc827b1d844,cc,2.0,2.0,9,1,9,9,9,KIMI_B_C27,Moonshot Kimi,mean,aligned_high_is_good
bee0b7c884e1bd576f458663908fb97585f5e30ec3b0d0c5273e7dc827b1d844,fa,3.5555555555555554,3.5555555555555554,9,1,9,9,9,KIMI_B_C27,Moonshot Kimi,mean,aligned_high_is_good
bee0b7c884e1bd576f458663908fb97585f5e30ec3b0d0c5273e7dc827b1d844,lc,4.222222222222222,4.222222222222222,9,1,9,9,9,KIMI_B_C27,Moonshot Kimi,mean,aligned_high_is_good
bee0b7c884e1bd576f458663908fb97585f5e30ec3b0d0c5273e7dc827b1d844,mq,3.5555555555555554,3.5555555555555554,9,1,9,9,9,KIMI_B_C27,Moonshot Kimi,mean,aligned_high_is_good
bee0b7c884e1bd576f458663908fb97585f5e30ec3b0d0c5273e7dc827b1d844,risk,3.888888888888889,2.111111111111111,9,1,9,9,9,KIMI_B_C27,Moonshot Kimi,mean,aligned_high_is_good
bee0b7c884e1bd576f458663908fb97585f5e30ec3b0d0c5273e7dc827b1d844,tf,2.7777777777777777,2.7777777777777777,9,1,9,9,9,KIMI_B_C27,Moonshot Kimi,mean,aligned_high_is_good
bf056f3a745f4bcc005c3b7262585661585bc67c5f7b1241656af23629ee9361,cc,3.3333333333333335,3.3333333333333335,9,1,9,9,9,claude_A_C30,Anthropic Claude,mean,aligned_high_is_good
bf056f3a745f4bcc005c3b7262585661585bc67c5f7b1241656af23629ee9361,fa,4.777777777777778,4.777777777777778,9,1,9,9,9,claude_A_C30,Anthropic Claude,mean,aligned_high_is_good
bf056f3a745f4bcc005c3b7262585661585bc67c5f7b1241656af23629ee9361,lc,4.777777777777778,4.777777777777778,9,1,9,9,9,claude_A_C30,Anthropic Claude,mean,aligned_high_is_good
bf056f3a745f4bcc005c3b7262585661585bc67c5f7b1241656af23629ee9361,mq,4.444444444444445,4.444444444444445,9,1,9,9,9,claude_A_C30,Anthropic Claude,mean,aligned_high_is_good
bf056f3a745f4bcc005c3b7262585661585bc67c5f7b1241656af23629ee9361,risk,4.777777777777778,1.2222222222222223,9,1,9,9,9,claude_A_C30,Anthropic Claude,mean,aligned_high_is_good
bf056f3a745f4bcc005c3b7262585661585bc67c5f7b1241656af23629ee9361,tf,4.444444444444445,4.444444444444445,9,1,9,9,9,claude_A_C30,Anthropic Claude,mean,aligned_high_is_good
bf85d2cd5557790dbd7aa242be9d4f681eca3199cae5c4d3b0515184d3c11cd6,cc,3.111111111111111,3.111111111111111,9,1,9,9,9,DEEPSEEK_B_C24,DeepSeek,mean,aligned_high_is_good
bf85d2cd5557790dbd7aa242be9d4f681eca3199cae5c4d3b0515184d3c11cd6,fa,4.222222222222222,4.222222222222222,9,1,9,9,9,DEEPSEEK_B_C24,DeepSeek,mean,aligned_high_is_good
bf85d2cd5557790dbd7aa242be9d4f681eca3199cae5c4d3b0515184d3c11cd6,lc,4.555555555555555,4.555555555555555,9,1,9,9,9,DEEPSEEK_B_C24,DeepSeek,mean,aligned_high_is_good
bf85d2cd5557790dbd7aa242be9d4f681eca3199cae5c4d3b0515184d3c11cd6,mq,4.444444444444445,4.444444444444445,9,1,9,9,9,DEEPSEEK_B_C24,DeepSeek,mean,aligned_high_is_good
bf85d2cd5557790dbd7aa242be9d4f681eca3199cae5c4d3b0515184d3c11cd6,risk,4.333333333333333,1.6666666666666667,9,1,9,9,9,DEEPSEEK_B_C24,DeepSeek,mean,aligned_high_is_good
bf85d2cd5557790dbd7aa242be9d4f681eca3199cae5c4d3b0515184d3c11cd6,tf,4.222222222222222,4.222222222222222,9,1,9,9,9,DEEPSEEK_B_C24,DeepSeek,mean,aligned_high_is_good
bf9efa7945d56afc0cd8ed136f3a93fc5854b80ed971cc5ac6500deaa111f00b,cc,3.3333333333333335,3.3333333333333335,9,1,9,9,9,KIMI_A_C15,Moonshot Kimi,mean,aligned_high_is_good
bf9efa7945d56afc0cd8ed136f3a93fc5854b80ed971cc5ac6500deaa111f00b,fa,4.777777777777778,4.777777777777778,9,1,9,9,9,KIMI_A_C15,Moonshot Kimi,mean,aligned_high_is_good
bf9efa7945d56afc0cd8ed136f3a93fc5854b80ed971cc5ac6500deaa111f00b,lc,4.888888888888889,4.888888888888889,9,1,9,9,9,KIMI_A_C15,Moonshot Kimi,mean,aligned_high_is_good
bf9efa7945d56afc0cd8ed136f3a93fc5854b80ed971cc5ac6500deaa111f00b,mq,4.888888888888889,4.888888888888889,9,1,9,9,9,KIMI_A_C15,Moonshot Kimi,mean,aligned_high_is_good
bf9efa7945d56afc0cd8ed136f3a93fc5854b80ed971cc5ac6500deaa111f00b,risk,4.777777777777778,1.2222222222222223,9,1,9,9,9,KIMI_A_C15,Moonshot Kimi,mean,aligned_high_is_good
bf9efa7945d56afc0cd8ed136f3a93fc5854b80ed971cc5ac6500deaa111f00b,tf,4.888888888888889,4.888888888888889,9,1,9,9,9,KIMI_A_C15,Moonshot Kimi,mean,aligned_high_is_good
c07b228eace988d007b12a4015f9e304b03d14d00a5262b45ca0ca14acda8a7c,cc,2.6666666666666665,2.6666666666666665,9,1,9,9,9,Gemini_C_C21,Google Gemini,mean,aligned_high_is_good
c07b228eace988d007b12a4015f9e304b03d14d00a5262b45ca0ca14acda8a7c,fa,4.0,4.0,9,1,9,9,9,Gemini_C_C21,Google Gemini,mean,aligned_high_is_good
c07b228eace988d007b12a4015f9e304b03d14d00a5262b45ca0ca14acda8a7c,lc,4.222222222222222,4.222222222222222,9,1,9,9,9,Gemini_C_C21,Google Gemini,mean,aligned_high_is_good
c07b228eace988d007b12a4015f9e304b03d14d00a5262b45ca0ca14acda8a7c,mq,3.5555555555555554,3.5555555555555554,9,1,9,9,9,Gemini_C_C21,Google Gemini,mean,aligned_high_is_good
c07b228eace988d007b12a4015f9e304b03d14d00a5262b45ca0ca14acda8a7c,risk,4.0,2.0,9,1,9,9,9,Gemini_C_C21,Google Gemini,mean,aligned_high_is_good
c07b228eace988d007b12a4015f9e304b03d14d00a5262b45ca0ca14acda8a7c,tf,4.555555555555555,4.555555555555555,9,1,9,9,9,Gemini_C_C21,Google Gemini,mean,aligned_high_is_good
c09c62ec7625cd75d64f3e9545321735aa8ad2299a5f83cd938ba75af907e5a0,cc,3.111111111111111,3.111111111111111,9,1,9,9,9,GPT_A_C30,OpenAI GPT,mean,aligned_high_is_good
c09c62ec7625cd75d64f3e9545321735aa8ad2299a5f83cd938ba75af907e5a0,fa,4.444444444444445,4.444444444444445,9,1,9,9,9,GPT_A_C30,OpenAI GPT,mean,aligned_high_is_good
c09c62ec7625cd75d64f3e9545321735aa8ad2299a5f83cd938ba75af907e5a0,lc,4.777777777777778,4.777777777777778,9,1,9,9,9,GPT_A_C30,OpenAI GPT,mean,aligned_high_is_good
c09c62ec7625cd75d64f3e9545321735aa8ad2299a5f83cd938ba75af907e5a0,mq,4.444444444444445,4.444444444444445,9,1,9,9,9,GPT_A_C30,OpenAI GPT,mean,aligned_high_is_good
c09c62ec7625cd75d64f3e9545321735aa8ad2299a5f83cd938ba75af907e5a0,risk,4.666666666666667,1.3333333333333333,9,1,9,9,9,GPT_A_C30,OpenAI GPT,mean,aligned_high_is_good
c09c62ec7625cd75d64f3e9545321735aa8ad2299a5f83cd938ba75af907e5a0,tf,4.444444444444445,4.444444444444445,9,1,9,9,9,GPT_A_C30,OpenAI GPT,mean,aligned_high_is_good
c0b5cc850c02afba2b040f8139f6dd503f2082aa74ba81e4090cd144fb2e7205,cc,3.0,3.0,9,1,9,9,9,DEEPSEEK_A_C26,DeepSeek,mean,aligned_high_is_good
c0b5cc850c02afba2b040f8139f6dd503f2082aa74ba81e4090cd144fb2e7205,fa,4.444444444444445,4.444444444444445,9,1,9,9,9,DEEPSEEK_A_C26,DeepSeek,mean,aligned_high_is_good
c0b5cc850c02afba2b040f8139f6dd503f2082aa74ba81e4090cd144fb2e7205,lc,4.555555555555555,4.555555555555555,9,1,9,9,9,DEEPSEEK_A_C26,DeepSeek,mean,aligned_high_is_good
c0b5cc850c02afba2b040f8139f6dd503f2082aa74ba81e4090cd144fb2e7205,mq,4.0,4.0,9,1,9,9,9,DEEPSEEK_A_C26,DeepSeek,mean,aligned_high_is_good
c0b5cc850c02afba2b040f8139f6dd503f2082aa74ba81e4090cd144fb2e7205,risk,4.333333333333333,1.6666666666666667,9,1,9,9,9,DEEPSEEK_A_C26,DeepSeek,mean,aligned_high_is_good
c0b5cc850c02afba2b040f8139f6dd503f2082aa74ba81e4090cd144fb2e7205,tf,4.444444444444445,4.444444444444445,9,1,9,9,9,DEEPSEEK_A_C26,DeepSeek,mean,aligned_high_is_good
c0db5556bee4dd85274856d31c99ee68bbb7126102d9f262d30489aa221e299a,cc,1.6666666666666667,1.6666666666666667,9,1,9,9,9,GPT_B_C21,OpenAI GPT,mean,aligned_high_is_good
c0db5556bee4dd85274856d31c99ee68bbb7126102d9f262d30489aa221e299a,fa,3.111111111111111,3.111111111111111,9,1,9,9,9,GPT_B_C21,OpenAI GPT,mean,aligned_high_is_good
c0db5556bee4dd85274856d31c99ee68bbb7126102d9f262d30489aa221e299a,lc,3.6666666666666665,3.6666666666666665,9,1,9,9,9,GPT_B_C21,OpenAI GPT,mean,aligned_high_is_good
c0db5556bee4dd85274856d31c99ee68bbb7126102d9f262d30489aa221e299a,mq,2.5555555555555554,2.5555555555555554,9,1,9,9,9,GPT_B_C21,OpenAI GPT,mean,aligned_high_is_good
c0db5556bee4dd85274856d31c99ee68bbb7126102d9f262d30489aa221e299a,risk,3.111111111111111,2.888888888888889,9,1,9,9,9,GPT_B_C21,OpenAI GPT,mean,aligned_high_is_good
c0db5556bee4dd85274856d31c99ee68bbb7126102d9f262d30489aa221e299a,tf,2.2222222222222223,2.2222222222222223,9,1,9,9,9,GPT_B_C21,OpenAI GPT,mean,aligned_high_is_good
c175057c5747893b3a85ef639c464726d2a640b572c19f3227d7c52b65d2ecd3,cc,2.3333333333333335,2.3333333333333335,9,1,9,9,9,Gemini_B_C30,Google Gemini,mean,aligned_high_is_good
c175057c5747893b3a85ef639c464726d2a640b572c19f3227d7c52b65d2ecd3,fa,3.7777777777777777,3.7777777777777777,9,1,9,9,9,Gemini_B_C30,Google Gemini,mean,aligned_high_is_good
c175057c5747893b3a85ef639c464726d2a640b572c19f3227d7c52b65d2ecd3,lc,4.222222222222222,4.222222222222222,9,1,9,9,9,Gemini_B_C30,Google Gemini,mean,aligned_high_is_good
c175057c5747893b3a85ef639c464726d2a640b572c19f3227d7c52b65d2ecd3,mq,3.2222222222222223,3.2222222222222223,9,1,9,9,9,Gemini_B_C30,Google Gemini,mean,aligned_high_is_good
c175057c5747893b3a85ef639c464726d2a640b572c19f3227d7c52b65d2ecd3,risk,3.6666666666666665,2.3333333333333335,9,1,9,9,9,Gemini_B_C30,Google Gemini,mean,aligned_high_is_good
c175057c5747893b3a85ef639c464726d2a640b572c19f3227d7c52b65d2ecd3,tf,3.4444444444444446,3.4444444444444446,9,1,9,9,9,Gemini_B_C30,Google Gemini,mean,aligned_high_is_good
c1c81dba17d167978bc047864964bf0f797015136f5a7eb1b3cc96045542c00a,cc,2.3333333333333335,2.3333333333333335,9,1,9,9,9,GLM_C_C27,Zhipu GLM,mean,aligned_high_is_good
c1c81dba17d167978bc047864964bf0f797015136f5a7eb1b3cc96045542c00a,fa,3.7777777777777777,3.7777777777777777,9,1,9,9,9,GLM_C_C27,Zhipu GLM,mean,aligned_high_is_good
c1c81dba17d167978bc047864964bf0f797015136f5a7eb1b3cc96045542c00a,lc,4.333333333333333,4.333333333333333,9,1,9,9,9,GLM_C_C27,Zhipu GLM,mean,aligned_high_is_good
c1c81dba17d167978bc047864964bf0f797015136f5a7eb1b3cc96045542c00a,mq,3.7777777777777777,3.7777777777777777,9,1,9,9,9,GLM_C_C27,Zhipu GLM,mean,aligned_high_is_good
c1c81dba17d167978bc047864964bf0f797015136f5a7eb1b3cc96045542c00a,risk,4.0,2.0,9,1,9,9,9,GLM_C_C27,Zhipu GLM,mean,aligned_high_is_good
c1c81dba17d167978bc047864964bf0f797015136f5a7eb1b3cc96045542c00a,tf,4.444444444444445,4.444444444444445,9,1,9,9,9,GLM_C_C27,Zhipu GLM,mean,aligned_high_is_good
c1cadc99ded1199d1b489c0fd162758ecefd5a8bb590cfc35d6edfee04eabb96,cc,2.0,2.0,9,1,9,9,9,DEEPSEEK_B_C21,DeepSeek,mean,aligned_high_is_good
c1cadc99ded1199d1b489c0fd162758ecefd5a8bb590cfc35d6edfee04eabb96,fa,2.888888888888889,2.888888888888889,9,1,9,9,9,DEEPSEEK_B_C21,DeepSeek,mean,aligned_high_is_good
c1cadc99ded1199d1b489c0fd162758ecefd5a8bb590cfc35d6edfee04eabb96,lc,3.7777777777777777,3.7777777777777777,9,1,9,9,9,DEEPSEEK_B_C21,DeepSeek,mean,aligned_high_is_good
c1cadc99ded1199d1b489c0fd162758ecefd5a8bb590cfc35d6edfee04eabb96,mq,2.2222222222222223,2.2222222222222223,9,1,9,9,9,DEEPSEEK_B_C21,DeepSeek,mean,aligned_high_is_good
c1cadc99ded1199d1b489c0fd162758ecefd5a8bb590cfc35d6edfee04eabb96,risk,3.0,3.0,9,1,9,9,9,DEEPSEEK_B_C21,DeepSeek,mean,aligned_high_is_good
c1cadc99ded1199d1b489c0fd162758ecefd5a8bb590cfc35d6edfee04eabb96,tf,2.7777777777777777,2.7777777777777777,9,1,9,9,9,DEEPSEEK_B_C21,DeepSeek,mean,aligned_high_is_good
c23f016194b77f6d00297fc313a78cc528d746bb35f23fc5cab9fc635dfba24f,cc,2.7777777777777777,2.7777777777777777,9,1,9,9,9,千问_B_C06,Alibaba Qwen,mean,aligned_high_is_good
c23f016194b77f6d00297fc313a78cc528d746bb35f23fc5cab9fc635dfba24f,fa,4.111111111111111,4.111111111111111,9,1,9,9,9,千问_B_C06,Alibaba Qwen,mean,aligned_high_is_good
c23f016194b77f6d00297fc313a78cc528d746bb35f23fc5cab9fc635dfba24f,lc,4.333333333333333,4.333333333333333,9,1,9,9,9,千问_B_C06,Alibaba Qwen,mean,aligned_high_is_good
c23f016194b77f6d00297fc313a78cc528d746bb35f23fc5cab9fc635dfba24f,mq,3.5555555555555554,3.5555555555555554,9,1,9,9,9,千问_B_C06,Alibaba Qwen,mean,aligned_high_is_good
c23f016194b77f6d00297fc313a78cc528d746bb35f23fc5cab9fc635dfba24f,risk,3.6666666666666665,2.3333333333333335,9,1,9,9,9,千问_B_C06,Alibaba Qwen,mean,aligned_high_is_good
c23f016194b77f6d00297fc313a78cc528d746bb35f23fc5cab9fc635dfba24f,tf,3.4444444444444446,3.4444444444444446,9,1,9,9,9,千问_B_C06,Alibaba Qwen,mean,aligned_high_is_good
c2bde40a9a7b4eee349a3989413225d984c6ac0da4ce650cdb4fb73facb6547b,cc,2.5555555555555554,2.5555555555555554,9,1,9,9,9,DEEPSEEK_C_C09,DeepSeek,mean,aligned_high_is_good
c2bde40a9a7b4eee349a3989413225d984c6ac0da4ce650cdb4fb73facb6547b,fa,3.888888888888889,3.888888888888889,9,1,9,9,9,DEEPSEEK_C_C09,DeepSeek,mean,aligned_high_is_good
c2bde40a9a7b4eee349a3989413225d984c6ac0da4ce650cdb4fb73facb6547b,lc,4.333333333333333,4.333333333333333,9,1,9,9,9,DEEPSEEK_C_C09,DeepSeek,mean,aligned_high_is_good
c2bde40a9a7b4eee349a3989413225d984c6ac0da4ce650cdb4fb73facb6547b,mq,3.2222222222222223,3.2222222222222223,9,1,9,9,9,DEEPSEEK_C_C09,DeepSeek,mean,aligned_high_is_good
c2bde40a9a7b4eee349a3989413225d984c6ac0da4ce650cdb4fb73facb6547b,risk,4.111111111111111,1.8888888888888888,9,1,9,9,9,DEEPSEEK_C_C09,DeepSeek,mean,aligned_high_is_good
c2bde40a9a7b4eee349a3989413225d984c6ac0da4ce650cdb4fb73facb6547b,tf,4.666666666666667,4.666666666666667,9,1,9,9,9,DEEPSEEK_C_C09,DeepSeek,mean,aligned_high_is_good
c2c715ed7f6073d7cedd6e1c216779e8b835697589f59c5f2ae957f81c74acf8,cc,1.6666666666666667,1.6666666666666667,9,1,9,9,9,豆包_B_C05,ByteDance Doubao,mean,aligned_high_is_good
c2c715ed7f6073d7cedd6e1c216779e8b835697589f59c5f2ae957f81c74acf8,fa,3.0,3.0,9,1,9,9,9,豆包_B_C05,ByteDance Doubao,mean,aligned_high_is_good
c2c715ed7f6073d7cedd6e1c216779e8b835697589f59c5f2ae957f81c74acf8,lc,3.2222222222222223,3.2222222222222223,9,1,9,9,9,豆包_B_C05,ByteDance Doubao,mean,aligned_high_is_good
c2c715ed7f6073d7cedd6e1c216779e8b835697589f59c5f2ae957f81c74acf8,mq,2.5555555555555554,2.5555555555555554,9,1,9,9,9,豆包_B_C05,ByteDance Doubao,mean,aligned_high_is_good
c2c715ed7f6073d7cedd6e1c216779e8b835697589f59c5f2ae957f81c74acf8,risk,3.0,3.0,9,1,9,9,9,豆包_B_C05,ByteDance Doubao,mean,aligned_high_is_good
c2c715ed7f6073d7cedd6e1c216779e8b835697589f59c5f2ae957f81c74acf8,tf,2.5555555555555554,2.5555555555555554,9,1,9,9,9,豆包_B_C05,ByteDance Doubao,mean,aligned_high_is_good
c3055f9782f7aa46ddff5773948337757c5cbfe5c441807c3b923ce259326912,cc,2.2222222222222223,2.2222222222222223,9,1,9,9,9,千问_B_C03,Alibaba Qwen,mean,aligned_high_is_good
c3055f9782f7aa46ddff5773948337757c5cbfe5c441807c3b923ce259326912,fa,3.3333333333333335,3.3333333333333335,9,1,9,9,9,千问_B_C03,Alibaba Qwen,mean,aligned_high_is_good
c3055f9782f7aa46ddff5773948337757c5cbfe5c441807c3b923ce259326912,lc,3.3333333333333335,3.3333333333333335,9,1,9,9,9,千问_B_C03,Alibaba Qwen,mean,aligned_high_is_good
c3055f9782f7aa46ddff5773948337757c5cbfe5c441807c3b923ce259326912,mq,2.111111111111111,2.111111111111111,9,1,9,9,9,千问_B_C03,Alibaba Qwen,mean,aligned_high_is_good
c3055f9782f7aa46ddff5773948337757c5cbfe5c441807c3b923ce259326912,risk,2.888888888888889,3.111111111111111,9,1,9,9,9,千问_B_C03,Alibaba Qwen,mean,aligned_high_is_good
c3055f9782f7aa46ddff5773948337757c5cbfe5c441807c3b923ce259326912,tf,3.0,3.0,9,1,9,9,9,千问_B_C03,Alibaba Qwen,mean,aligned_high_is_good
c373f2edefb5713aabfceadc0c47a044dbf18c093da910e0e91f07c8a541fb9e,cc,3.2222222222222223,3.2222222222222223,9,1,9,9,9,mimo_C_C20,Mimo,mean,aligned_high_is_good
c373f2edefb5713aabfceadc0c47a044dbf18c093da910e0e91f07c8a541fb9e,fa,5.0,5.0,9,1,9,9,9,mimo_C_C20,Mimo,mean,aligned_high_is_good
c373f2edefb5713aabfceadc0c47a044dbf18c093da910e0e91f07c8a541fb9e,lc,4.888888888888889,4.888888888888889,9,1,9,9,9,mimo_C_C20,Mimo,mean,aligned_high_is_good
c373f2edefb5713aabfceadc0c47a044dbf18c093da910e0e91f07c8a541fb9e,mq,3.5555555555555554,3.5555555555555554,9,1,9,9,9,mimo_C_C20,Mimo,mean,aligned_high_is_good
c373f2edefb5713aabfceadc0c47a044dbf18c093da910e0e91f07c8a541fb9e,risk,4.777777777777778,1.2222222222222223,9,1,9,9,9,mimo_C_C20,Mimo,mean,aligned_high_is_good
c373f2edefb5713aabfceadc0c47a044dbf18c093da910e0e91f07c8a541fb9e,tf,4.888888888888889,4.888888888888889,9,1,9,9,9,mimo_C_C20,Mimo,mean,aligned_high_is_good
c4121361a418f2e6a63e7766ad57200e5f697c1d1a26f62bc82a0e823376873f,cc,3.3333333333333335,3.3333333333333335,9,1,9,9,9,KIMI_A_C08,Moonshot Kimi,mean,aligned_high_is_good
c4121361a418f2e6a63e7766ad57200e5f697c1d1a26f62bc82a0e823376873f,fa,4.555555555555555,4.555555555555555,9,1,9,9,9,KIMI_A_C08,Moonshot Kimi,mean,aligned_high_is_good
c4121361a418f2e6a63e7766ad57200e5f697c1d1a26f62bc82a0e823376873f,lc,4.777777777777778,4.777777777777778,9,1,9,9,9,KIMI_A_C08,Moonshot Kimi,mean,aligned_high_is_good
c4121361a418f2e6a63e7766ad57200e5f697c1d1a26f62bc82a0e823376873f,mq,4.333333333333333,4.333333333333333,9,1,9,9,9,KIMI_A_C08,Moonshot Kimi,mean,aligned_high_is_good
c4121361a418f2e6a63e7766ad57200e5f697c1d1a26f62bc82a0e823376873f,risk,4.444444444444445,1.5555555555555556,9,1,9,9,9,KIMI_A_C08,Moonshot Kimi,mean,aligned_high_is_good
c4121361a418f2e6a63e7766ad57200e5f697c1d1a26f62bc82a0e823376873f,tf,4.555555555555555,4.555555555555555,9,1,9,9,9,KIMI_A_C08,Moonshot Kimi,mean,aligned_high_is_good
c60a1289d435253b764274feb105fcf45ef970ea6b4fbc4f57c8e774b98f0e18,cc,2.3333333333333335,2.3333333333333335,9,1,9,9,9,mimo_B_C08,Mimo,mean,aligned_high_is_good
c60a1289d435253b764274feb105fcf45ef970ea6b4fbc4f57c8e774b98f0e18,fa,3.5555555555555554,3.5555555555555554,9,1,9,9,9,mimo_B_C08,Mimo,mean,aligned_high_is_good
c60a1289d435253b764274feb105fcf45ef970ea6b4fbc4f57c8e774b98f0e18,lc,3.888888888888889,3.888888888888889,9,1,9,9,9,mimo_B_C08,Mimo,mean,aligned_high_is_good
c60a1289d435253b764274feb105fcf45ef970ea6b4fbc4f57c8e774b98f0e18,mq,3.4444444444444446,3.4444444444444446,9,1,9,9,9,mimo_B_C08,Mimo,mean,aligned_high_is_good
c60a1289d435253b764274feb105fcf45ef970ea6b4fbc4f57c8e774b98f0e18,risk,3.6666666666666665,2.3333333333333335,9,1,9,9,9,mimo_B_C08,Mimo,mean,aligned_high_is_good
c60a1289d435253b764274feb105fcf45ef970ea6b4fbc4f57c8e774b98f0e18,tf,3.3333333333333335,3.3333333333333335,9,1,9,9,9,mimo_B_C08,Mimo,mean,aligned_high_is_good
c61167f223978b288df40343fb42cb4f02b2ccce7447b8f56f1bdd1ac2afcbcc,cc,3.2222222222222223,3.2222222222222223,9,1,9,9,9,GPT_C_C16,OpenAI GPT,mean,aligned_high_is_good
c61167f223978b288df40343fb42cb4f02b2ccce7447b8f56f1bdd1ac2afcbcc,fa,4.888888888888889,4.888888888888889,9,1,9,9,9,GPT_C_C16,OpenAI GPT,mean,aligned_high_is_good
c61167f223978b288df40343fb42cb4f02b2ccce7447b8f56f1bdd1ac2afcbcc,lc,4.777777777777778,4.777777777777778,9,1,9,9,9,GPT_C_C16,OpenAI GPT,mean,aligned_high_is_good
c61167f223978b288df40343fb42cb4f02b2ccce7447b8f56f1bdd1ac2afcbcc,mq,3.6666666666666665,3.6666666666666665,9,1,9,9,9,GPT_C_C16,OpenAI GPT,mean,aligned_high_is_good
c61167f223978b288df40343fb42cb4f02b2ccce7447b8f56f1bdd1ac2afcbcc,risk,4.666666666666667,1.3333333333333333,9,1,9,9,9,GPT_C_C16,OpenAI GPT,mean,aligned_high_is_good
c61167f223978b288df40343fb42cb4f02b2ccce7447b8f56f1bdd1ac2afcbcc,tf,4.888888888888889,4.888888888888889,9,1,9,9,9,GPT_C_C16,OpenAI GPT,mean,aligned_high_is_good
c64ddfe4eee0e5d4e03860dc819af2e8af9260e25e5da75c48de668db4225d25,cc,2.6666666666666665,2.6666666666666665,9,1,9,9,9,豆包_C_C25,ByteDance Doubao,mean,aligned_high_is_good
c64ddfe4eee0e5d4e03860dc819af2e8af9260e25e5da75c48de668db4225d25,fa,3.7777777777777777,3.7777777777777777,9,1,9,9,9,豆包_C_C25,ByteDance Doubao,mean,aligned_high_is_good
c64ddfe4eee0e5d4e03860dc819af2e8af9260e25e5da75c48de668db4225d25,lc,4.666666666666667,4.666666666666667,9,1,9,9,9,豆包_C_C25,ByteDance Doubao,mean,aligned_high_is_good
c64ddfe4eee0e5d4e03860dc819af2e8af9260e25e5da75c48de668db4225d25,mq,3.0,3.0,9,1,9,9,9,豆包_C_C25,ByteDance Doubao,mean,aligned_high_is_good
c64ddfe4eee0e5d4e03860dc819af2e8af9260e25e5da75c48de668db4225d25,risk,3.6666666666666665,2.3333333333333335,9,1,9,9,9,豆包_C_C25,ByteDance Doubao,mean,aligned_high_is_good
c64ddfe4eee0e5d4e03860dc819af2e8af9260e25e5da75c48de668db4225d25,tf,4.777777777777778,4.777777777777778,9,1,9,9,9,豆包_C_C25,ByteDance Doubao,mean,aligned_high_is_good
c65e1c411101428e402574c48b3a8970abf4f511da950cfec4d1c3357d047be4,cc,3.0,3.0,9,1,9,9,9,DEEPSEEK_A_C28,DeepSeek,mean,aligned_high_is_good
c65e1c411101428e402574c48b3a8970abf4f511da950cfec4d1c3357d047be4,fa,4.555555555555555,4.555555555555555,9,1,9,9,9,DEEPSEEK_A_C28,DeepSeek,mean,aligned_high_is_good
c65e1c411101428e402574c48b3a8970abf4f511da950cfec4d1c3357d047be4,lc,4.666666666666667,4.666666666666667,9,1,9,9,9,DEEPSEEK_A_C28,DeepSeek,mean,aligned_high_is_good
c65e1c411101428e402574c48b3a8970abf4f511da950cfec4d1c3357d047be4,mq,4.0,4.0,9,1,9,9,9,DEEPSEEK_A_C28,DeepSeek,mean,aligned_high_is_good
c65e1c411101428e402574c48b3a8970abf4f511da950cfec4d1c3357d047be4,risk,4.555555555555555,1.4444444444444444,9,1,9,9,9,DEEPSEEK_A_C28,DeepSeek,mean,aligned_high_is_good
c65e1c411101428e402574c48b3a8970abf4f511da950cfec4d1c3357d047be4,tf,4.444444444444445,4.444444444444445,9,1,9,9,9,DEEPSEEK_A_C28,DeepSeek,mean,aligned_high_is_good
c6a1a2f21859fe858f241d868c49cdd4027f6b0f101346da6eeec674121d244f,cc,3.4444444444444446,3.4444444444444446,9,1,9,9,9,claude_A_C24,Anthropic Claude,mean,aligned_high_is_good
