wave,domain_cn,domain,task,item_local_id,item_text_hash,questionnaire_signature_sha256,source_item_uid,generator,model,concept_id,concept,match_status,match_basis,exact_candidate_count,duplicate_candidate_uids,candidate_source_uids,schedule_expected_generator,provenance_source_item_uid,provenance_manifest_count,selection_role,text_identifiable,stimulus_signature_sha256,source_equivalence_size,item_id,api_source_regime,n_judges
二次专家复核,生物,Biology,C,B03,9df3800f06735a98,20b4d9c6e344574f38092c4f5df029c2b235faafe1c823b5d167e0f14eec848b,KIMI_C_C13,Moonshot Kimi,Moonshot Kimi,C13,自然选择,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,KIMI_C_C13,,KIMI_C_C13,4,high_human_disagreement,True,a62c7079c376d6fc9be8a020b27d7b964adbc97f7bf745fb9ffcd1203a3724d3,1,API810_613,corrected_full_payload,9
二次专家复核,生物,Biology,A,B04,73a2f603349a8c5e,908bb18e01211e801618d04d9355439b64edce1d20f8f5b5f815d30bbba4ca56,千问_A_C16,Alibaba Qwen,Alibaba Qwen,C16,遗传信息与性状,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,千问_A_C16,,千问_A_C16,4,low_human_disagreement_control,True,ed47940408af18d43bf1885d7a9449aba6725177bae5f03b22291d9f77d3e704,1,API810_016,legacy_valid_full_input,9
二次专家复核,生物,Biology,B,B05,dfea3893eacd240f,83921c47ccd409fe5e347d3ec549cb60fef3606694ffdf0309760943335fa0a0,豆包_B_C13,ByteDance Doubao,ByteDance Doubao,C13,自然选择,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,豆包_B_C13,,豆包_B_C13,4,high_human_disagreement,True,046de241962c9004b6cb7c32b13be71084ca8fbca5c3387843866f703c6958fc,1,API810_223,legacy_valid_full_input,9
二次专家复核,生物,Biology,C,B06,7d7bd627e3f4e8c4,e2129b206d83901f28194dd061724ea27a6835a27cb1f7fe9a1294448c7d31b1,豆包_C_C15,ByteDance Doubao,ByteDance Doubao,C15,随机变异与非随机选择,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,豆包_C_C15,,豆包_C_C15,4,low_human_disagreement_control,True,a49502055a29f677d2b4aa44feef2d72516ea51150bffb7dd3ca86010e76b69d,1,API810_255,corrected_full_payload,9
二次专家复核,地理,Geoscience,A,G01,b3626a547426ca50,d68885e86ad5dcdde44f799a9e30d499f1dab4a5783c590a69f726c1529c354b,claude_A_C20,Anthropic Claude,Anthropic Claude,C20,地质时间,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,claude_A_C20,,claude_A_C20,4,high_human_disagreement,True,6975fd63b2c39601d310ae8aa9f481a19697bba79213dd311578aff42756cadd,1,API810_110,legacy_valid_full_input,9
二次专家复核,地理,Geoscience,B,G02,ebb0a5a47da7657b,f251c36757194fec1b3bbee62d0a810e4c127dde9235c7c49dadcfabd5fa3266,GLM_B_C23,Zhipu GLM,Zhipu GLM,C23,火山与板块边界,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,GLM_B_C23,,GLM_B_C23,4,low_human_disagreement_control,True,214e009dbd1dbc7a447d64a3b0641f1452377939cf641cd239d98f865311efea,1,API810_773,legacy_valid_full_input,9
二次专家复核,地理,Geoscience,C,G03,732ac33a5cec9603,9de34ced182f31312da38349318d338918a6fc3edd34006b14518e0a46e29903,KIMI_C_C19,Moonshot Kimi,Moonshot Kimi,C19,板块构造,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,KIMI_C_C19,,KIMI_C_C19,4,high_human_disagreement,True,22afb68b719ac0ced725da7e7be011eae690e699997079fe2124f6c27e3658d6,1,API810_619,corrected_full_payload,9
二次专家复核,地理,Geoscience,A,G04,a6cac3885da5e7a9,3acbbebe45ffe3b261bab5a8ba9aef970557dd8d46d440bb24f7d34828e1b0a2,Gemini_A_C24,Google Gemini,Google Gemini,C24,地球内部结构,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,Gemini_A_C24,,Gemini_A_C24,4,low_human_disagreement_control,True,1ce2c7fdf652d2ab7c87e2d92a5dcd5178cd0b81e0a2e5e4b8feb7ed1271d786,1,API810_384,legacy_valid_full_input,9
二次专家复核,地理,Geoscience,B,G05,6e1e89984f9f102e,35547a1ed8c928d28180b9c5da2a7b6496982f234695a118fa601349ae252f56,GPT_B_C21,OpenAI GPT,OpenAI GPT,C21,岩石循环,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,GPT_B_C21,,GPT_B_C21,4,high_human_disagreement,True,c0db5556bee4dd85274856d31c99ee68bbb7126102d9f262d30489aa221e299a,1,API810_681,legacy_valid_full_input,9
二次专家复核,地理,Geoscience,C,G06,9c55f3213fe7f5fc,4156637a15fce045a36e56c70fcded6e33ede405944175c5b0ad064b23a2b96c,KIMI_C_C20,Moonshot Kimi,Moonshot Kimi,C20,地质时间,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,KIMI_C_C20,,KIMI_C_C20,4,low_human_disagreement_control,True,3aec0a01c58ab394f572f88b88858d8ce8499d07362e68ebdbe4e332a2e37c63,1,API810_620,corrected_full_payload,9
二次专家复核,化学,Chemistry,A,C01,24573e91411cfd5c,1bbf68d6e3b375f348a7255d692997fdfbdb59d79019663e97622405a3760b32,mimo_A_C09,Mimo,Mimo,C09,相变,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,mimo_A_C09,,mimo_A_C09,4,high_human_disagreement,True,bd495198b9d515c5f7da6c06631db381265b0ebef7eaf8c72fbc5da912c964bb,1,API810_459,legacy_valid_full_input,9
二次专家复核,化学,Chemistry,B,C02,af557e1581ed2d03,4245606ea64e83fdf44e823f5449bf93e12274e2419d4b18f8724ec6b2469bbd,DEEPSEEK_B_C09,DeepSeek,DeepSeek,C09,相变,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,DEEPSEEK_B_C09,,DEEPSEEK_B_C09,4,low_human_disagreement_control,True,9c6ddaa43207989081cfa0652a1d99a505aaaf111dd283d8b93c64d530c0dc50,1,API810_309,legacy_valid_full_input,9
二次专家复核,化学,Chemistry,C,C03,d39e35505563bba8,d55cf189407b47215212dfd1e42c3a0744a30b3d24bf84c8432687a421967354,mimo_C_C07,Mimo,Mimo,C07,质量守恒,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,mimo_C_C07,,mimo_C_C07,4,high_human_disagreement,True,774067a80ecbe542bd3a3af1e57fa4b19797194c064707ccba43ef650f3cbc57,1,API810_517,corrected_full_payload,9
二次专家复核,化学,Chemistry,A,C04,6c468bcaab749880,3a974fa767f8156a19b077f24aba127378b2e841d1d0149dd8b443bde384425d,Gemini_A_C12,Google Gemini,Google Gemini,C12,溶液浓度与稀释,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,Gemini_A_C12,,Gemini_A_C12,4,low_human_disagreement_control,True,4df4f7a905ace2fc948090709881f5c5533cb962d7b2dc205f18c36034220490,1,API810_372,legacy_valid_full_input,9
二次专家复核,化学,Chemistry,B,C05,70ef57a52e80b477,f648b08d26ff735a7a2550e23292cfa21bc868c12fb5fe7ca63fc6c5e6341570,claude_B_C11,Anthropic Claude,Anthropic Claude,C11,化学键,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,claude_B_C11,,claude_B_C11,4,high_human_disagreement,True,5f5a22a0bb8402084cc756c502fd75255f64a3f99cda9bf8d2cb750893e39ca2,1,API810_131,legacy_valid_full_input,9
二次专家复核,化学,Chemistry,C,C06,1cf1d65c59a9dc1e,3520804bedc626f0e52f67ac1e2b317d3158faff292cd1e7534d211a06d4e1cd,Gemini_C_C10,Google Gemini,Google Gemini,C10,化学反应与物理变化,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,Gemini_C_C10,,Gemini_C_C10,4,low_human_disagreement_control,True,afe310bcff97fd28d26ff1366aa2f82252512ffca352dfa829707ce15205619f,1,API810_430,corrected_full_payload,9
二次专家复核,大气科学,Climate/Environment,A,A01,7975f3179dd8732f,c6a4143a2e08830a2c6699066042d150dc54297c3ae9ac2bc6537bd41f268c2d,GLM_A_C26,Zhipu GLM,Zhipu GLM,C26,天气与气候,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,GLM_A_C26,,GLM_A_C26,4,high_human_disagreement,True,69bbf9a0948f0feb16549986396153efa620b925f1b0a8f751a166cb42d66166,1,API810_746,legacy_valid_full_input,9
二次专家复核,大气科学,Climate/Environment,B,A02,baedf215b4625439,c1b054ae56f8a1f1ed4c5f2efed125b59b01a56137ef4b39316623e853567416,Gemini_B_C25,Google Gemini,Google Gemini,C25,温室效应,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,Gemini_B_C25,,Gemini_B_C25,4,low_human_disagreement_control,True,7d760830d8f05746cfea45903f635a36232525b913fc14e0e3644f4de307252f,1,API810_415,legacy_valid_full_input,9
二次专家复核,大气科学,Climate/Environment,C,A03,08989cd66eae1f3b,a69c927df17f6fac2604138893ce142f885cc58e40480a02f34ce592524ace34,千问_C_C28,Alibaba Qwen,Alibaba Qwen,C28,二氧化碳的气候作用,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,千问_C_C28,,千问_C_C28,4,high_human_disagreement,True,029a9f264b437617a5933e61c40b1f32791439ab769bd51144518c3456f23a44,1,API810_088,corrected_full_payload,9
二次专家复核,大气科学,Climate/Environment,A,A04,da4ef414c9aaf526,721e13e2f79495441562c77e7e702ee8b118b1cb46b09573df7be58820e7df38,豆包_A_C28,ByteDance Doubao,ByteDance Doubao,C28,二氧化碳的气候作用,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,豆包_A_C28,,豆包_A_C28,4,low_human_disagreement_control,True,562154e4149cacbbc03fa56403a0f7c84c46ff40ab0fda9d5274f17f34443c40,1,API810_208,legacy_valid_full_input,9
二次专家复核,大气科学,Climate/Environment,B,A05,10d80a23a0b8f77e,50a3ed364327f550962f9f0c5f839a9fa8200629b558c588068e3bdc82b5c8ef,豆包_B_C28,ByteDance Doubao,ByteDance Doubao,C28,二氧化碳的气候作用,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,豆包_B_C28,,豆包_B_C28,4,high_human_disagreement,True,b6edf9e0b57435670446d3406a47b0d629780569f872c5061caae5c48f4db8f5,1,API810_238,legacy_valid_full_input,9
二次专家复核,大气科学,Climate/Environment,C,A06,8f5f521203b4de99,0706ac33f02e964c47481f75210837e7bb76bbd2f430f1ffdd05d3134c7aa4a9,KIMI_C_C26,Moonshot Kimi,Moonshot Kimi,C26,天气与气候,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,KIMI_C_C26,,KIMI_C_C26,4,low_human_disagreement_control,True,cba35296ed56af7a2bf6d7100d36253c24eac0798813ad4b6fa83ab97afb3e5f,1,API810_626,corrected_full_payload,9
二次专家复核,物理,Physics,A,P01,254b15015ba54f2f,74040f9b64b43c8312c912e1df9a0b01020152b2fabcee529fa84efc501fd10e,DEEPSEEK_A_C05,DeepSeek,DeepSeek,C05,圆周运动,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,DEEPSEEK_A_C05,,DEEPSEEK_A_C05,4,high_human_disagreement,True,a3b845f84ad69c001a297d7729d0d76fbe8ddc0971ae2a3269adf6dc022af918,1,API810_275,legacy_valid_full_input,9
二次专家复核,物理,Physics,B,P02,1cb01a4146939d4c,6ab1ba5443e3ea1ee798c0bfad36aa13d1214cd6ef0823bb713a79c913722e0c,DEEPSEEK_B_C02,DeepSeek,DeepSeek,C02,净力与加速度,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,DEEPSEEK_B_C02,,DEEPSEEK_B_C02,4,low_human_disagreement_control,True,b3edd3241cfd09f7258dfa2acea6209c06e1f1903d2231ba4e29e33b3a2a156c,1,API810_302,legacy_valid_full_input,9
二次专家复核,物理,Physics,C,P03,62be08b587b9aa7f,182506b6bd3acaae49d578e8212e99c48457262f46a8240a3a28a60040139856,千问_C_C04,Alibaba Qwen,Alibaba Qwen,C04,抛体运动,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,千问_C_C04,,千问_C_C04,4,high_human_disagreement,True,6a1e603b59f6aceaa1068ae766d5aabd08ba268c244abc16e20ec56868b919b3,1,API810_064,corrected_full_payload,9
二次专家复核,物理,Physics,A,P04,8620e3a0ad7609a8,ed76707959fd6a5f418a85723fac347dd8bc83f516d894582a41815e11cedd97,GLM_A_C02,Zhipu GLM,Zhipu GLM,C02,净力与加速度,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,GLM_A_C02,,GLM_A_C02,4,low_human_disagreement_control,True,2fe2f71996394f25a332a6739f2a30f66b795dede234490cf39680bd895e8a5a,1,API810_722,legacy_valid_full_input,9
二次专家复核,物理,Physics,B,P05,c5fea29f75bd3a09,b845c85a8a6e25aae510621d3187341f3b7379f0f581e33e915675e3afab311a,Gemini_B_C01,Google Gemini,Google Gemini,C01,惯性,exact_via_final_questionnaire_provenance,all_field_exact_plus_final_provenance_consensus,5,claude_B_C01;豆包_B_C01;DEEPSEEK_B_C01;Gemini_B_C01;KIMI_B_C01,claude_B_C01;豆包_B_C01;DEEPSEEK_B_C01;Gemini_B_C01;KIMI_B_C01,,Gemini_B_C01,4,high_human_disagreement,False,e6a4a50e0e15e3dee331ba4b16ae969925bbf6fed365acd70a2b1fe109d55f38,5,API810_391,legacy_valid_full_input,9
二次专家复核,物理,Physics,C,P06,b4657033d66e96c8,a3698c7f5e0e8b4e66cfd16229d8944cc1970f6a9663ae86b62bbc535f3cf8fb,豆包_C_C02,ByteDance Doubao,ByteDance Doubao,C02,净力与加速度,unique_exact,direct_all_field_exact_plus_final_questionnaire_provenance,1,,豆包_C_C02,,豆包_C_C02,4,low_human_disagreement_control,True,ba9406a37cf14f5673a55fe0a9d78b240a3c3b8ce9b4f03e9e99e3365c58ae98,1,API810_242,corrected_full_payload,9
