wave,domain,task,concept_id,concept,selection_role,stimulus_signature_sha256,dimension,human_score,human_sd,n_human_raters,n_questionnaire_placements,api_score,api_score_raw,n_api_ratings,n_source_uids,n_judges,min_uid_judge_coverage,max_uid_judge_coverage,source_uids,generators,aggregation,risk_direction,api_z,human_z
首轮专家复核,Geoscience,A,C24,地球内部结构,broad_scheduled_item,1ce2c7fdf652d2ab7c87e2d92a5dcd5178cd0b81e0a2e5e4b8feb7ed1271d786,risk,4.75,0.5,4,1,4.444444444444445,1.5555555555555556,9,1,9,9,9,Gemini_A_C24,Google Gemini,mean,aligned_high_is_good,0.6422228002100344,0.892074149364074
首轮专家复核,Geoscience,A,C24,地球内部结构,broad_scheduled_item,1ce2c7fdf652d2ab7c87e2d92a5dcd5178cd0b81e0a2e5e4b8feb7ed1271d786,tf,4.5,0.5773502691896257,4,1,4.555555555555555,4.555555555555555,9,1,9,9,9,Gemini_A_C24,Google Gemini,mean,aligned_high_is_good,0.5911321459835641,0.6044722285060656
首轮专家复核,Geoscience,A,C24,地球内部结构,broad_scheduled_item,c6a1a2f21859fe858f241d868c49cdd4027f6b0f101346da6eeec674121d244f,cc,4.75,0.4999999999999999,4,1,3.4444444444444446,3.4444444444444446,9,1,9,9,9,claude_A_C24,Anthropic Claude,mean,aligned_high_is_good,1.1857237301442873,1.2767664890723485
首轮专家复核,Geoscience,A,C24,地球内部结构,broad_scheduled_item,c6a1a2f21859fe858f241d868c49cdd4027f6b0f101346da6eeec674121d244f,fa,5.0,0.0,4,1,4.555555555555555,4.555555555555555,9,1,9,9,9,claude_A_C24,Anthropic Claude,mean,aligned_high_is_good,0.8506035217862178,1.138536525523738
首轮专家复核,Geoscience,A,C24,地球内部结构,broad_scheduled_item,c6a1a2f21859fe858f241d868c49cdd4027f6b0f101346da6eeec674121d244f,lc,4.25,0.9574271077563381,4,1,4.666666666666667,4.666666666666667,9,1,9,9,9,claude_A_C24,Anthropic Claude,mean,aligned_high_is_good,0.47270517423003816,0.16377858297864867
首轮专家复核,Geoscience,A,C24,地球内部结构,broad_scheduled_item,c6a1a2f21859fe858f241d868c49cdd4027f6b0f101346da6eeec674121d244f,mq,4.5,0.5773502691896257,4,1,4.333333333333333,4.333333333333333,9,1,9,9,9,claude_A_C24,Anthropic Claude,mean,aligned_high_is_good,0.7742924841007154,0.9549550069606738
首轮专家复核,Geoscience,A,C24,地球内部结构,broad_scheduled_item,c6a1a2f21859fe858f241d868c49cdd4027f6b0f101346da6eeec674121d244f,risk,4.0,1.4142135623730951,4,1,4.777777777777778,1.2222222222222223,9,1,9,9,9,claude_A_C24,Anthropic Claude,mean,aligned_high_is_good,1.334006797439331,-0.4650984881299862
首轮专家复核,Geoscience,A,C24,地球内部结构,broad_scheduled_item,c6a1a2f21859fe858f241d868c49cdd4027f6b0f101346da6eeec674121d244f,tf,4.5,0.5773502691896257,4,1,4.777777777777778,4.777777777777778,9,1,9,9,9,claude_A_C24,Anthropic Claude,mean,aligned_high_is_good,0.9472806174769742,0.6044722285060656
首轮专家复核,Geoscience,B,C19,板块构造,broad_scheduled_item,984f9089349772a543916a16c71c308b93b1a710c800b0f8a5d02318d71977eb,cc,3.5,1.2909944487358056,4,1,1.8888888888888888,1.8888888888888888,9,1,9,9,9,Gemini_B_C19,Google Gemini,mean,aligned_high_is_good,-1.9806109628685333,-1.0517625586210735
首轮专家复核,Geoscience,B,C19,板块构造,broad_scheduled_item,984f9089349772a543916a16c71c308b93b1a710c800b0f8a5d02318d71977eb,fa,4.5,0.5773502691896257,4,1,3.0,3.0,9,1,9,9,9,Gemini_B_C19,Google Gemini,mean,aligned_high_is_good,-1.9856086951338074,0.06341980646153468
首轮专家复核,Geoscience,B,C19,板块构造,broad_scheduled_item,984f9089349772a543916a16c71c308b93b1a710c800b0f8a5d02318d71977eb,lc,3.75,0.9574271077563381,4,1,4.111111111111111,4.111111111111111,9,1,9,9,9,Gemini_B_C19,Google Gemini,mean,aligned_high_is_good,-0.8758401300346056,-0.8963155177558766
首轮专家复核,Geoscience,B,C19,板块构造,broad_scheduled_item,984f9089349772a543916a16c71c308b93b1a710c800b0f8a5d02318d71977eb,mq,4.0,1.1547005383792515,4,1,2.5555555555555554,2.5555555555555554,9,1,9,9,9,Gemini_B_C19,Google Gemini,mean,aligned_high_is_good,-1.9128976424628725,0.29738444123920404
首轮专家复核,Geoscience,B,C19,板块构造,broad_scheduled_item,984f9089349772a543916a16c71c308b93b1a710c800b0f8a5d02318d71977eb,risk,4.0,1.4142135623730951,4,1,3.5555555555555554,2.4444444444444446,9,1,9,9,9,Gemini_B_C19,Google Gemini,mean,aligned_high_is_good,-1.2025345257347586,-0.4650984881299862
首轮专家复核,Geoscience,B,C19,板块构造,broad_scheduled_item,984f9089349772a543916a16c71c308b93b1a710c800b0f8a5d02318d71977eb,tf,4.0,1.1547005383792515,4,1,2.888888888888889,2.888888888888889,9,1,9,9,9,Gemini_B_C19,Google Gemini,mean,aligned_high_is_good,-2.07998139021701,-0.42025212077088336
首轮专家复核,Geoscience,B,C19,板块构造,broad_scheduled_item,af6613a05533e185f4ba81adb175c0394a82bac7786823c900abd83e16a3b408,cc,4.25,0.9574271077563381,4,1,1.6666666666666667,1.6666666666666667,9,1,9,9,9,豆包_B_C19,ByteDance Doubao,mean,aligned_high_is_good,-2.4329444904417934,0.34535486999497966
首轮专家复核,Geoscience,B,C19,板块构造,broad_scheduled_item,af6613a05533e185f4ba81adb175c0394a82bac7786823c900abd83e16a3b408,fa,4.75,0.4999999999999999,4,1,3.111111111111111,3.111111111111111,9,1,9,9,9,豆包_B_C19,ByteDance Doubao,mean,aligned_high_is_good,-1.7830221082109483,0.6009781659926364
首轮专家复核,Geoscience,B,C19,板块构造,broad_scheduled_item,af6613a05533e185f4ba81adb175c0394a82bac7786823c900abd83e16a3b408,lc,4.0,0.816496580927726,4,1,3.888888888888889,3.888888888888889,9,1,9,9,9,豆包_B_C19,ByteDance Doubao,mean,aligned_high_is_good,-1.4152582517404617,-0.36626846738861396
首轮专家复核,Geoscience,B,C19,板块构造,broad_scheduled_item,af6613a05533e185f4ba81adb175c0394a82bac7786823c900abd83e16a3b408,mq,4.25,0.9574271077563381,4,1,2.888888888888889,2.888888888888889,9,1,9,9,9,豆包_B_C19,ByteDance Doubao,mean,aligned_high_is_good,-1.4090494937321996,0.6261697240999389
首轮专家复核,Geoscience,B,C19,板块构造,broad_scheduled_item,af6613a05533e185f4ba81adb175c0394a82bac7786823c900abd83e16a3b408,risk,4.0,1.4142135623730951,4,1,3.3333333333333335,2.6666666666666665,9,1,9,9,9,豆包_B_C19,ByteDance Doubao,mean,aligned_high_is_good,-1.663723857220956,-0.4650984881299862
首轮专家复核,Geoscience,B,C19,板块构造,broad_scheduled_item,af6613a05533e185f4ba81adb175c0394a82bac7786823c900abd83e16a3b408,tf,4.0,0.816496580927726,4,1,2.6666666666666665,2.6666666666666665,9,1,9,9,9,豆包_B_C19,ByteDance Doubao,mean,aligned_high_is_good,-2.43612986171042,-0.42025212077088336
首轮专家复核,Geoscience,B,C20,地质时间,broad_scheduled_item,9c4001373704b822767666d340973ba838aae9007dff1974790a9cae19a2d496,cc,4.25,0.9574271077563381,4,1,2.2222222222222223,2.2222222222222223,9,1,9,9,9,DEEPSEEK_B_C20,DeepSeek,mean,aligned_high_is_good,-1.302110671508643,0.34535486999497966
首轮专家复核,Geoscience,B,C20,地质时间,broad_scheduled_item,9c4001373704b822767666d340973ba838aae9007dff1974790a9cae19a2d496,fa,3.75,1.8929694486000912,4,1,3.2222222222222223,3.2222222222222223,9,1,9,9,9,DEEPSEEK_B_C20,DeepSeek,mean,aligned_high_is_good,-1.5804355212880892,-1.5492552721317705
首轮专家复核,Geoscience,B,C20,地质时间,broad_scheduled_item,9c4001373704b822767666d340973ba838aae9007dff1974790a9cae19a2d496,lc,4.25,0.9574271077563381,4,1,4.222222222222222,4.222222222222222,9,1,9,9,9,DEEPSEEK_B_C20,DeepSeek,mean,aligned_high_is_good,-0.606131069181676,0.16377858297864867
首轮专家复核,Geoscience,B,C20,地质时间,broad_scheduled_item,9c4001373704b822767666d340973ba838aae9007dff1974790a9cae19a2d496,mq,3.75,1.5,4,1,2.6666666666666665,2.6666666666666665,9,1,9,9,9,DEEPSEEK_B_C20,DeepSeek,mean,aligned_high_is_good,-1.7449482595526482,-0.031400841621530826
首轮专家复核,Geoscience,B,C20,地质时间,broad_scheduled_item,9c4001373704b822767666d340973ba838aae9007dff1974790a9cae19a2d496,risk,3.75,1.2583057392117916,4,1,3.2222222222222223,2.7777777777777777,9,1,9,9,9,DEEPSEEK_B_C20,DeepSeek,mean,aligned_high_is_good,-1.8943185229640551,-0.917489367294673
首轮专家复核,Geoscience,B,C20,地质时间,broad_scheduled_item,9c4001373704b822767666d340973ba838aae9007dff1974790a9cae19a2d496,tf,3.25,1.2583057392117916,4,1,3.111111111111111,3.111111111111111,9,1,9,9,9,DEEPSEEK_B_C20,DeepSeek,mean,aligned_high_is_good,-1.7238329187236,-1.9573386446863068
首轮专家复核,Geoscience,B,C20,地质时间,broad_scheduled_item,a74869da0ef36f7a27ac9b9b4403050e87ff64ada7844bb254bb6e0cc7189796,cc,5.0,0.0,4,1,2.5555555555555554,2.5555555555555554,9,1,9,9,9,GLM_B_C20,Zhipu GLM,mean,aligned_high_is_good,-0.6236103801487536,1.7424722986110328
首轮专家复核,Geoscience,B,C20,地质时间,broad_scheduled_item,a74869da0ef36f7a27ac9b9b4403050e87ff64ada7844bb254bb6e0cc7189796,fa,5.0,0.0,4,1,3.7777777777777777,3.7777777777777777,9,1,9,9,9,GLM_B_C20,Zhipu GLM,mean,aligned_high_is_good,-0.5675025866737948,1.138536525523738
首轮专家复核,Geoscience,B,C20,地质时间,broad_scheduled_item,a74869da0ef36f7a27ac9b9b4403050e87ff64ada7844bb254bb6e0cc7189796,lc,4.75,0.4999999999999999,4,1,4.666666666666667,4.666666666666667,9,1,9,9,9,GLM_B_C20,Zhipu GLM,mean,aligned_high_is_good,0.47270517423003816,1.223872683713174
首轮专家复核,Geoscience,B,C20,地质时间,broad_scheduled_item,a74869da0ef36f7a27ac9b9b4403050e87ff64ada7844bb254bb6e0cc7189796,mq,5.0,0.0,4,1,3.6666666666666665,3.6666666666666665,9,1,9,9,9,GLM_B_C20,Zhipu GLM,mean,aligned_high_is_good,-0.23340381336062993,1.6125255726821435
首轮专家复核,Geoscience,B,C20,地质时间,broad_scheduled_item,a74869da0ef36f7a27ac9b9b4403050e87ff64ada7844bb254bb6e0cc7189796,risk,4.75,0.5,4,1,3.888888888888889,2.111111111111111,9,1,9,9,9,GLM_B_C20,Zhipu GLM,mean,aligned_high_is_good,-0.5107505285054612,0.892074149364074
首轮专家复核,Geoscience,B,C20,地质时间,broad_scheduled_item,a74869da0ef36f7a27ac9b9b4403050e87ff64ada7844bb254bb6e0cc7189796,tf,4.75,0.4999999999999999,4,1,3.6666666666666665,3.6666666666666665,9,1,9,9,9,GLM_B_C20,Zhipu GLM,mean,aligned_high_is_good,-0.8334617399900754,1.11683440314454
首轮专家复核,Geoscience,B,C21,岩石循环,broad_scheduled_item,c0db5556bee4dd85274856d31c99ee68bbb7126102d9f262d30489aa221e299a,cc,4.5,1.0,4,1,1.6666666666666667,1.6666666666666667,9,1,9,9,9,GPT_B_C21,OpenAI GPT,mean,aligned_high_is_good,-2.4329444904417934,0.811060679533664
首轮专家复核,Geoscience,B,C21,岩石循环,broad_scheduled_item,c0db5556bee4dd85274856d31c99ee68bbb7126102d9f262d30489aa221e299a,fa,4.75,0.4999999999999999,4,1,3.111111111111111,3.111111111111111,9,1,9,9,9,GPT_B_C21,OpenAI GPT,mean,aligned_high_is_good,-1.7830221082109483,0.6009781659926364
首轮专家复核,Geoscience,B,C21,岩石循环,broad_scheduled_item,c0db5556bee4dd85274856d31c99ee68bbb7126102d9f262d30489aa221e299a,lc,3.25,2.0615528128088303,4,1,3.6666666666666665,3.6666666666666665,9,1,9,9,9,GPT_B_C21,OpenAI GPT,mean,aligned_high_is_good,-1.9546763734463188,-1.9564096184904018
首轮专家复核,Geoscience,B,C21,岩石循环,broad_scheduled_item,c0db5556bee4dd85274856d31c99ee68bbb7126102d9f262d30489aa221e299a,mq,4.0,1.1547005383792515,4,1,2.5555555555555554,2.5555555555555554,9,1,9,9,9,GPT_B_C21,OpenAI GPT,mean,aligned_high_is_good,-1.9128976424628725,0.29738444123920404
首轮专家复核,Geoscience,B,C21,岩石循环,broad_scheduled_item,c0db5556bee4dd85274856d31c99ee68bbb7126102d9f262d30489aa221e299a,risk,4.25,1.5,4,1,3.111111111111111,2.888888888888889,9,1,9,9,9,GPT_B_C21,OpenAI GPT,mean,aligned_high_is_good,-2.124913188707154,-0.012707608965299468
首轮专家复核,Geoscience,B,C21,岩石循环,broad_scheduled_item,c0db5556bee4dd85274856d31c99ee68bbb7126102d9f262d30489aa221e299a,tf,4.0,1.1547005383792515,4,1,2.2222222222222223,2.2222222222222223,9,1,9,9,9,GPT_B_C21,OpenAI GPT,mean,aligned_high_is_good,-3.1484268046972397,-0.42025212077088336
首轮专家复核,Geoscience,B,C21,岩石循环,broad_scheduled_item,c1cadc99ded1199d1b489c0fd162758ecefd5a8bb590cfc35d6edfee04eabb96,cc,4.25,0.9574271077563381,4,1,2.0,2.0,9,1,9,9,9,DEEPSEEK_B_C21,DeepSeek,mean,aligned_high_is_good,-1.7544441990819033,0.34535486999497966
首轮专家复核,Geoscience,B,C21,岩石循环,broad_scheduled_item,c1cadc99ded1199d1b489c0fd162758ecefd5a8bb590cfc35d6edfee04eabb96,fa,4.75,0.4999999999999999,4,1,2.888888888888889,2.888888888888889,9,1,9,9,9,DEEPSEEK_B_C21,DeepSeek,mean,aligned_high_is_good,-2.1881952820566664,0.6009781659926364
首轮专家复核,Geoscience,B,C21,岩石循环,broad_scheduled_item,c1cadc99ded1199d1b489c0fd162758ecefd5a8bb590cfc35d6edfee04eabb96,lc,4.25,1.5,4,1,3.7777777777777777,3.7777777777777777,9,1,9,9,9,DEEPSEEK_B_C21,DeepSeek,mean,aligned_high_is_good,-1.6849673125933902,0.16377858297864867
首轮专家复核,Geoscience,B,C21,岩石循环,broad_scheduled_item,c1cadc99ded1199d1b489c0fd162758ecefd5a8bb590cfc35d6edfee04eabb96,mq,4.0,0.816496580927726,4,1,2.2222222222222223,2.2222222222222223,9,1,9,9,9,DEEPSEEK_B_C21,DeepSeek,mean,aligned_high_is_good,-2.416745791193545,0.29738444123920404
首轮专家复核,Geoscience,B,C21,岩石循环,broad_scheduled_item,c1cadc99ded1199d1b489c0fd162758ecefd5a8bb590cfc35d6edfee04eabb96,risk,4.25,1.5,4,1,3.0,3.0,9,1,9,9,9,DEEPSEEK_B_C21,DeepSeek,mean,aligned_high_is_good,-2.3555078544502535,-0.012707608965299468
首轮专家复核,Geoscience,B,C21,岩石循环,broad_scheduled_item,c1cadc99ded1199d1b489c0fd162758ecefd5a8bb590cfc35d6edfee04eabb96,tf,4.0,0.816496580927726,4,1,2.7777777777777777,2.7777777777777777,9,1,9,9,9,DEEPSEEK_B_C21,DeepSeek,mean,aligned_high_is_good,-2.2580556259637152,-0.42025212077088336
首轮专家复核,Geoscience,B,C22,地震成因,broad_scheduled_item,10da205de02da79cf0d07948373046081d040a51dec771545c034156ce55324c,cc,4.75,0.4999999999999999,4,1,2.888888888888889,2.888888888888889,9,1,9,9,9,Gemini_B_C22,Google Gemini,mean,aligned_high_is_good,0.05488991121113677,1.2767664890723485
首轮专家复核,Geoscience,B,C22,地震成因,broad_scheduled_item,10da205de02da79cf0d07948373046081d040a51dec771545c034156ce55324c,fa,4.75,0.4999999999999999,4,1,3.888888888888889,3.888888888888889,9,1,9,9,9,Gemini_B_C22,Google Gemini,mean,aligned_high_is_good,-0.36491599975093575,0.6009781659926364
首轮专家复核,Geoscience,B,C22,地震成因,broad_scheduled_item,10da205de02da79cf0d07948373046081d040a51dec771545c034156ce55324c,lc,4.5,1.0,4,1,4.777777777777778,4.777777777777778,9,1,9,9,9,Gemini_B_C22,Google Gemini,mean,aligned_high_is_good,0.7424142350829657,0.6938256333459113
首轮专家复核,Geoscience,B,C22,地震成因,broad_scheduled_item,10da205de02da79cf0d07948373046081d040a51dec771545c034156ce55324c,mq,4.75,0.4999999999999999,4,1,3.888888888888889,3.888888888888889,9,1,9,9,9,Gemini_B_C22,Google Gemini,mean,aligned_high_is_good,0.10249495245981875,1.2837402898214088
首轮专家复核,Geoscience,B,C22,地震成因,broad_scheduled_item,10da205de02da79cf0d07948373046081d040a51dec771545c034156ce55324c,risk,4.5,0.5773502691896258,4,1,4.111111111111111,1.8888888888888888,9,1,9,9,9,Gemini_B_C22,Google Gemini,mean,aligned_high_is_good,-0.04956119701926387,0.4396832701993873
首轮专家复核,Geoscience,B,C22,地震成因,broad_scheduled_item,10da205de02da79cf0d07948373046081d040a51dec771545c034156ce55324c,tf,4.75,0.4999999999999999,4,1,4.111111111111111,4.111111111111111,9,1,9,9,9,Gemini_B_C22,Google Gemini,mean,aligned_high_is_good,-0.12116479700325603,1.11683440314454
首轮专家复核,Geoscience,B,C22,地震成因,broad_scheduled_item,37c6f4abd192ceb3ccdabde9cacfde35c2b15bff29aed2d3ac4dd70d97ddf5b9,cc,4.5,1.0,4,1,2.0,2.0,9,1,9,9,9,豆包_B_C22,ByteDance Doubao,mean,aligned_high_is_good,-1.7544441990819033,0.811060679533664
首轮专家复核,Geoscience,B,C22,地震成因,broad_scheduled_item,37c6f4abd192ceb3ccdabde9cacfde35c2b15bff29aed2d3ac4dd70d97ddf5b9,fa,4.75,0.5,4,1,3.0,3.0,9,1,9,9,9,豆包_B_C22,ByteDance Doubao,mean,aligned_high_is_good,-1.9856086951338074,0.6009781659926364
首轮专家复核,Geoscience,B,C22,地震成因,broad_scheduled_item,37c6f4abd192ceb3ccdabde9cacfde35c2b15bff29aed2d3ac4dd70d97ddf5b9,lc,4.75,0.4999999999999999,4,1,3.3333333333333335,3.3333333333333335,9,1,9,9,9,豆包_B_C22,ByteDance Doubao,mean,aligned_high_is_good,-2.7638035560051035,1.223872683713174
首轮专家复核,Geoscience,B,C22,地震成因,broad_scheduled_item,37c6f4abd192ceb3ccdabde9cacfde35c2b15bff29aed2d3ac4dd70d97ddf5b9,mq,2.75,1.707825127659933,4,1,2.4444444444444446,2.4444444444444446,9,1,9,9,9,豆包_B_C22,ByteDance Doubao,mean,aligned_high_is_good,-2.0808470253730964,-1.3465419730644703
首轮专家复核,Geoscience,B,C22,地震成因,broad_scheduled_item,37c6f4abd192ceb3ccdabde9cacfde35c2b15bff29aed2d3ac4dd70d97ddf5b9,risk,4.25,1.5,4,1,3.888888888888889,2.111111111111111,9,1,9,9,9,豆包_B_C22,ByteDance Doubao,mean,aligned_high_is_good,-0.5107505285054612,-0.012707608965299468
首轮专家复核,Geoscience,B,C22,地震成因,broad_scheduled_item,37c6f4abd192ceb3ccdabde9cacfde35c2b15bff29aed2d3ac4dd70d97ddf5b9,tf,3.75,1.5,4,1,2.5555555555555554,2.5555555555555554,9,1,9,9,9,豆包_B_C22,ByteDance Doubao,mean,aligned_high_is_good,-2.614204097457125,-0.9326142954093578
首轮专家复核,Geoscience,B,C23,火山与板块边界,broad_scheduled_item,214e009dbd1dbc7a447d64a3b0641f1452377939cf641cd239d98f865311efea,cc,4.5,0.5773502691896257,4,1,3.3333333333333335,3.3333333333333335,9,1,9,9,9,GLM_B_C23,Zhipu GLM,mean,aligned_high_is_good,0.9595569663576572,0.811060679533664
首轮专家复核,Geoscience,B,C23,火山与板块边界,broad_scheduled_item,214e009dbd1dbc7a447d64a3b0641f1452377939cf641cd239d98f865311efea,fa,5.0,0.0,4,1,4.333333333333333,4.333333333333333,9,1,9,9,9,GLM_B_C23,Zhipu GLM,mean,aligned_high_is_good,0.4454303479404996,1.138536525523738
首轮专家复核,Geoscience,B,C23,火山与板块边界,broad_scheduled_item,214e009dbd1dbc7a447d64a3b0641f1452377939cf641cd239d98f865311efea,lc,4.75,0.4999999999999999,4,1,4.666666666666667,4.666666666666667,9,1,9,9,9,GLM_B_C23,Zhipu GLM,mean,aligned_high_is_good,0.47270517423003816,1.223872683713174
首轮专家复核,Geoscience,B,C23,火山与板块边界,broad_scheduled_item,214e009dbd1dbc7a447d64a3b0641f1452377939cf641cd239d98f865311efea,mq,4.75,0.4999999999999999,4,1,4.666666666666667,4.666666666666667,9,1,9,9,9,GLM_B_C23,Zhipu GLM,mean,aligned_high_is_good,1.2781406328313891,1.2837402898214088
首轮专家复核,Geoscience,B,C23,火山与板块边界,broad_scheduled_item,214e009dbd1dbc7a447d64a3b0641f1452377939cf641cd239d98f865311efea,risk,5.0,0.0,4,1,4.555555555555555,1.4444444444444444,9,1,9,9,9,GLM_B_C23,Zhipu GLM,mean,aligned_high_is_good,0.8728174659531327,1.3444650285287607
首轮专家复核,Geoscience,B,C23,火山与板块边界,broad_scheduled_item,214e009dbd1dbc7a447d64a3b0641f1452377939cf641cd239d98f865311efea,tf,4.75,0.4999999999999999,4,1,4.555555555555555,4.555555555555555,9,1,9,9,9,GLM_B_C23,Zhipu GLM,mean,aligned_high_is_good,0.5911321459835641,1.11683440314454
首轮专家复核,Geoscience,B,C23,火山与板块边界,broad_scheduled_item,43bb87e57667fa1a1e9de05ae955c77a292acc91c9ad5f4436cc7ef4b73d1adf,cc,4.5,0.5773502691896258,4,1,2.2222222222222223,2.2222222222222223,9,1,9,9,9,claude_B_C23,Anthropic Claude,mean,aligned_high_is_good,-1.302110671508643,0.811060679533664
首轮专家复核,Geoscience,B,C23,火山与板块边界,broad_scheduled_item,43bb87e57667fa1a1e9de05ae955c77a292acc91c9ad5f4436cc7ef4b73d1adf,fa,4.75,0.4999999999999999,4,1,2.7777777777777777,2.7777777777777777,9,1,9,9,9,claude_B_C23,Anthropic Claude,mean,aligned_high_is_good,-2.3907818689795253,0.6009781659926364
首轮专家复核,Geoscience,B,C23,火山与板块边界,broad_scheduled_item,43bb87e57667fa1a1e9de05ae955c77a292acc91c9ad5f4436cc7ef4b73d1adf,lc,4.75,0.4999999999999999,4,1,4.111111111111111,4.111111111111111,9,1,9,9,9,claude_B_C23,Anthropic Claude,mean,aligned_high_is_good,-0.8758401300346056,1.223872683713174
首轮专家复核,Geoscience,B,C23,火山与板块边界,broad_scheduled_item,43bb87e57667fa1a1e9de05ae955c77a292acc91c9ad5f4436cc7ef4b73d1adf,mq,4.5,0.5773502691896258,4,1,2.6666666666666665,2.6666666666666665,9,1,9,9,9,claude_B_C23,Anthropic Claude,mean,aligned_high_is_good,-1.7449482595526482,0.9549550069606738
首轮专家复核,Geoscience,B,C23,火山与板块边界,broad_scheduled_item,43bb87e57667fa1a1e9de05ae955c77a292acc91c9ad5f4436cc7ef4b73d1adf,risk,5.0,0.0,4,1,2.7777777777777777,3.2222222222222223,9,1,9,9,9,claude_B_C23,Anthropic Claude,mean,aligned_high_is_good,-2.8166971859364516,1.3444650285287607
首轮专家复核,Geoscience,B,C23,火山与板块边界,broad_scheduled_item,43bb87e57667fa1a1e9de05ae955c77a292acc91c9ad5f4436cc7ef4b73d1adf,tf,4.25,0.9574271077563381,4,1,3.0,3.0,9,1,9,9,9,claude_B_C23,Anthropic Claude,mean,aligned_high_is_good,-1.901907154470305,0.09211005386759115
首轮专家复核,Geoscience,B,C24,地球内部结构,broad_scheduled_item,0a96ddc2b6a222f597d4bf56f615b4a2c2767d3b18ed52ca0ffe8f96dec0e75f,cc,4.75,0.4999999999999999,4,1,2.6666666666666665,2.6666666666666665,9,1,9,9,9,claude_B_C24,Anthropic Claude,mean,aligned_high_is_good,-0.3974436163621235,1.2767664890723485
首轮专家复核,Geoscience,B,C24,地球内部结构,broad_scheduled_item,0a96ddc2b6a222f597d4bf56f615b4a2c2767d3b18ed52ca0ffe8f96dec0e75f,fa,4.75,0.4999999999999999,4,1,4.111111111111111,4.111111111111111,9,1,9,9,9,claude_B_C24,Anthropic Claude,mean,aligned_high_is_good,0.040257174094781537,0.6009781659926364
首轮专家复核,Geoscience,B,C24,地球内部结构,broad_scheduled_item,0a96ddc2b6a222f597d4bf56f615b4a2c2767d3b18ed52ca0ffe8f96dec0e75f,lc,5.0,0.0,4,1,4.555555555555555,4.555555555555555,9,1,9,9,9,claude_B_C24,Anthropic Claude,mean,aligned_high_is_good,0.20299611337710854,1.7539197340804367
首轮专家复核,Geoscience,B,C24,地球内部结构,broad_scheduled_item,0a96ddc2b6a222f597d4bf56f615b4a2c2767d3b18ed52ca0ffe8f96dec0e75f,mq,4.75,0.4999999999999999,4,1,4.333333333333333,4.333333333333333,9,1,9,9,9,claude_B_C24,Anthropic Claude,mean,aligned_high_is_good,0.7742924841007154,1.2837402898214088
首轮专家复核,Geoscience,B,C24,地球内部结构,broad_scheduled_item,0a96ddc2b6a222f597d4bf56f615b4a2c2767d3b18ed52ca0ffe8f96dec0e75f,risk,4.25,0.9574271077563381,4,1,4.222222222222222,1.7777777777777777,9,1,9,9,9,claude_B_C24,Anthropic Claude,mean,aligned_high_is_good,0.1810334687238362,-0.012707608965299468
首轮专家复核,Geoscience,B,C24,地球内部结构,broad_scheduled_item,0a96ddc2b6a222f597d4bf56f615b4a2c2767d3b18ed52ca0ffe8f96dec0e75f,tf,4.75,0.4999999999999999,4,1,3.7777777777777777,3.7777777777777777,9,1,9,9,9,claude_B_C24,Anthropic Claude,mean,aligned_high_is_good,-0.6553875042433704,1.11683440314454
首轮专家复核,Geoscience,B,C24,地球内部结构,broad_scheduled_item,b7c93b274a1e9fe2e1eaf28c98be1085bc9302e56acbf64ff5ed05617df1d93b,cc,3.75,1.2583057392117916,4,1,2.6666666666666665,2.6666666666666665,9,1,9,9,9,Gemini_B_C24,Google Gemini,mean,aligned_high_is_good,-0.3974436163621235,-0.5860567490823891
首轮专家复核,Geoscience,B,C24,地球内部结构,broad_scheduled_item,b7c93b274a1e9fe2e1eaf28c98be1085bc9302e56acbf64ff5ed05617df1d93b,fa,4.25,0.9574271077563381,4,1,3.4444444444444446,3.4444444444444446,9,1,9,9,9,Gemini_B_C24,Google Gemini,mean,aligned_high_is_good,-1.1752623474423711,-0.47413855306956704
首轮专家复核,Geoscience,B,C24,地球内部结构,broad_scheduled_item,b7c93b274a1e9fe2e1eaf28c98be1085bc9302e56acbf64ff5ed05617df1d93b,lc,4.0,0.816496580927726,4,1,4.888888888888889,4.888888888888889,9,1,9,9,9,Gemini_B_C24,Google Gemini,mean,aligned_high_is_good,1.0121232959358952,-0.36626846738861396
首轮专家复核,Geoscience,B,C24,地球内部结构,broad_scheduled_item,b7c93b274a1e9fe2e1eaf28c98be1085bc9302e56acbf64ff5ed05617df1d93b,mq,3.75,1.2583057392117916,4,1,4.333333333333333,4.333333333333333,9,1,9,9,9,Gemini_B_C24,Google Gemini,mean,aligned_high_is_good,0.7742924841007154,-0.031400841621530826
首轮专家复核,Geoscience,B,C24,地球内部结构,broad_scheduled_item,b7c93b274a1e9fe2e1eaf28c98be1085bc9302e56acbf64ff5ed05617df1d93b,risk,4.25,0.9574271077563381,4,1,3.7777777777777777,2.2222222222222223,9,1,9,9,9,Gemini_B_C24,Google Gemini,mean,aligned_high_is_good,-0.7413451942485604,-0.012707608965299468
首轮专家复核,Geoscience,B,C24,地球内部结构,broad_scheduled_item,b7c93b274a1e9fe2e1eaf28c98be1085bc9302e56acbf64ff5ed05617df1d93b,tf,4.0,1.4142135623730951,4,1,4.333333333333333,4.333333333333333,9,1,9,9,9,Gemini_B_C24,Google Gemini,mean,aligned_high_is_good,0.23498367449015406,-0.42025212077088336
